datetime,symbol,open,high,low,close,volume
2022-03-09 01:00:00,COINBASE:AAVEUSD,121.74,130.54,121.27,127.5,66660.59913
2022-03-10 01:00:00,COINBASE:AAVEUSD,127.57,128.36,116.33,119.26,61938.79904
2022-03-11 01:00:00,COINBASE:AAVEUSD,119.26,121.17,114.66,116.61,55230.72227
2022-03-12 01:00:00,COINBASE:AAVEUSD,116.56,121.49,116.42,120.24,41890.61223
2022-03-13 01:00:00,COINBASE:AAVEUSD,120.21,120.8,115.06,115.63,63175.44095
2022-03-14 01:00:00,COINBASE:AAVEUSD,115.58,121.36,113.5,118.38,54808.61218
2022-03-15 01:00:00,COINBASE:AAVEUSD,118.35,123.0,113.79,122.08,41717.41513
2022-03-16 01:00:00,COINBASE:AAVEUSD,122.08,142.03,121.1,141.71,134582.87192
2022-03-17 01:00:00,COINBASE:AAVEUSD,141.88,157.0,136.82,155.68,178189.92785
2022-03-18 01:00:00,COINBASE:AAVEUSD,155.63,165.28,147.51,160.34,181198.0133
2022-03-19 01:00:00,COINBASE:AAVEUSD,160.34,165.77,155.12,157.26,106265.87495
2022-03-20 01:00:00,COINBASE:AAVEUSD,157.38,159.23,146.68,152.83,84646.92232
2022-03-21 01:00:00,COINBASE:AAVEUSD,152.84,162.59,146.63,153.88,118688.2583
2022-03-22 01:00:00,COINBASE:AAVEUSD,153.89,162.0,151.73,152.91,79674.64536
2022-03-23 01:00:00,COINBASE:AAVEUSD,152.85,157.41,149.81,156.07,59502.78542
2022-03-24 01:00:00,COINBASE:AAVEUSD,156.02,173.0,153.47,168.09,157444.87272
2022-03-25 01:00:00,COINBASE:AAVEUSD,168.08,174.34,160.35,162.53,117081.73484
2022-03-26 01:00:00,COINBASE:AAVEUSD,162.6,166.92,160.98,163.4,51297.70307
2022-03-27 01:00:00,COINBASE:AAVEUSD,163.34,169.43,158.64,169.24,52567.32231
2022-03-28 02:00:00,COINBASE:AAVEUSD,169.19,179.19,166.24,167.77,87803.90677
2022-03-29 02:00:00,COINBASE:AAVEUSD,167.71,224.44,167.26,222.76,253537.06216
2022-03-30 02:00:00,COINBASE:AAVEUSD,222.67,242.15,210.84,223.52,276703.7374
2022-03-31 02:00:00,COINBASE:AAVEUSD,223.52,227.67,204.0,207.0,112443.89121
2022-04-01 02:00:00,COINBASE:AAVEUSD,207.01,261.29,206.16,244.76,237238.11128
2022-04-02 02:00:00,COINBASE:AAVEUSD,244.72,257.38,235.8,238.39,111619.96021
2022-04-03 02:00:00,COINBASE:AAVEUSD,238.18,252.78,231.36,243.27,125137.20404
2022-04-04 02:00:00,COINBASE:AAVEUSD,243.3,243.35,225.58,238.04,80470.50961
2022-04-05 02:00:00,COINBASE:AAVEUSD,238.13,238.4,220.05,221.05,36412.38101
2022-04-06 02:00:00,COINBASE:AAVEUSD,221.11,221.11,190.47,190.48,106311.70785
2022-04-07 02:00:00,COINBASE:AAVEUSD,190.66,207.29,190.0,202.16,102430.15932
2022-04-08 02:00:00,COINBASE:AAVEUSD,202.02,202.08,181.38,183.44,65377.75894
2022-04-09 02:00:00,COINBASE:AAVEUSD,183.16,185.49,176.99,184.85,44674.40161
2022-04-10 02:00:00,COINBASE:AAVEUSD,184.86,188.84,175.44,176.37,47173.54847
2022-04-11 02:00:00,COINBASE:AAVEUSD,176.37,178.14,155.6,157.99,73612.05514
2022-04-12 02:00:00,COINBASE:AAVEUSD,157.86,171.25,156.98,164.62,77652.30946
2022-04-13 02:00:00,COINBASE:AAVEUSD,164.74,179.7,162.6,178.29,79313.96567
2022-04-14 02:00:00,COINBASE:AAVEUSD,178.04,180.38,166.43,172.03,72466.0357
2022-04-15 02:00:00,COINBASE:AAVEUSD,172.01,176.85,168.77,175.94,41160.56296
2022-04-16 02:00:00,COINBASE:AAVEUSD,176.19,176.19,169.9,172.4,17651.7548
2022-04-17 02:00:00,COINBASE:AAVEUSD,172.23,177.66,166.04,166.83,25618.85954
2022-04-18 02:00:00,COINBASE:AAVEUSD,166.74,170.01,157.56,169.22,40212.19627
2022-04-19 02:00:00,COINBASE:AAVEUSD,169.23,184.12,166.4,182.93,36279.02601
2022-04-20 02:00:00,COINBASE:AAVEUSD,182.93,198.8,178.45,186.29,75651.60443
2022-04-21 02:00:00,COINBASE:AAVEUSD,186.31,196.38,169.88,173.62,60494.77755
2022-04-22 02:00:00,COINBASE:AAVEUSD,173.77,180.64,171.15,176.98,76418.74738
2022-04-23 02:00:00,COINBASE:AAVEUSD,176.78,179.21,172.28,173.44,19243.88296
2022-04-24 02:00:00,COINBASE:AAVEUSD,173.45,174.89,165.61,166.27,23760.95196
2022-04-25 02:00:00,COINBASE:AAVEUSD,166.3,170.57,153.68,168.97,56042.30698
2022-04-26 02:00:00,COINBASE:AAVEUSD,168.9,178.82,154.5,158.02,82416.94098
2022-04-27 02:00:00,COINBASE:AAVEUSD,157.92,175.35,156.27,168.44,99521.26046
2022-04-28 02:00:00,COINBASE:AAVEUSD,168.56,176.03,163.84,166.07,69184.32637
2022-04-29 02:00:00,COINBASE:AAVEUSD,165.82,168.3,151.25,157.36,64032.40511
2022-04-30 02:00:00,COINBASE:AAVEUSD,157.42,162.74,138.04,142.21,51982.08958
2022-05-01 02:00:00,COINBASE:AAVEUSD,142.21,148.72,138.97,146.6,43374.3992
2022-05-02 02:00:00,COINBASE:AAVEUSD,146.53,148.94,138.81,144.21,43390.62795
2022-05-03 02:00:00,COINBASE:AAVEUSD,144.22,146.5,139.04,141.14,34364.19892
2022-05-04 02:00:00,COINBASE:AAVEUSD,141.13,159.95,140.65,159.43,67929.20553
2022-05-05 02:00:00,COINBASE:AAVEUSD,159.58,162.15,136.5,141.32,57882.58917
2022-05-06 02:00:00,COINBASE:AAVEUSD,141.39,142.65,132.87,138.38,40883.81803
2022-05-07 02:00:00,COINBASE:AAVEUSD,138.31,138.78,128.55,132.18,35906.29467
2022-05-08 02:00:00,COINBASE:AAVEUSD,132.32,133.25,125.2,125.92,45543.25394
2022-05-09 02:00:00,COINBASE:AAVEUSD,126.03,128.67,98.92,99.45,90402.12037
2022-05-10 02:00:00,COINBASE:AAVEUSD,99.34,118.32,96.51,105.24,112136.0723
2022-05-11 02:00:00,COINBASE:AAVEUSD,105.18,108.53,76.01,82.28,192861.62799
2022-05-12 02:00:00,COINBASE:AAVEUSD,82.1,88.55,61.73,76.75,215386.4703
2022-05-13 02:00:00,COINBASE:AAVEUSD,76.86,92.88,75.61,82.21,129035.58011
2022-05-14 02:00:00,COINBASE:AAVEUSD,82.34,87.27,77.49,86.44,75056.2713
2022-05-15 02:00:00,COINBASE:AAVEUSD,86.44,92.32,82.08,92.06,101357.10295
2022-05-16 02:00:00,COINBASE:AAVEUSD,92.05,92.06,80.86,83.94,85915.71646
2022-05-17 02:00:00,COINBASE:AAVEUSD,83.96,93.68,83.62,92.53,91657.95376
2022-05-18 02:00:00,COINBASE:AAVEUSD,92.55,97.0,81.25,81.76,109301.17202
2022-05-19 02:00:00,COINBASE:AAVEUSD,81.76,91.87,79.18,91.65,111946.86211
2022-05-20 02:00:00,COINBASE:AAVEUSD,91.66,98.0,84.42,90.03,134132.7386
2022-05-21 02:00:00,COINBASE:AAVEUSD,90.17,93.0,88.47,91.17,70801.09443
2022-05-22 02:00:00,COINBASE:AAVEUSD,91.26,96.79,90.41,94.04,72686.05407
2022-05-23 02:00:00,COINBASE:AAVEUSD,94.01,109.72,91.96,99.32,143112.80054
2022-05-24 02:00:00,COINBASE:AAVEUSD,99.32,108.08,93.01,106.43,117894.7404
2022-05-25 02:00:00,COINBASE:AAVEUSD,106.46,107.87,98.08,101.87,65111.97454
2022-05-26 02:00:00,COINBASE:AAVEUSD,101.94,106.0,92.21,100.94,127771.8036
2022-05-27 02:00:00,COINBASE:AAVEUSD,100.81,101.78,89.35,92.29,95584.59027
2022-05-28 02:00:00,COINBASE:AAVEUSD,92.3,96.97,90.6,95.38,33575.85662
2022-05-29 02:00:00,COINBASE:AAVEUSD,95.36,96.79,91.64,95.33,40118.8951
2022-05-30 02:00:00,COINBASE:AAVEUSD,95.3,122.9,94.34,117.3,134071.9909
2022-05-31 02:00:00,COINBASE:AAVEUSD,117.28,123.97,112.01,112.99,136582.81873
2022-06-01 02:00:00,COINBASE:AAVEUSD,112.96,120.77,100.7,106.27,115886.78393
2022-06-02 02:00:00,COINBASE:AAVEUSD,105.97,111.99,103.0,110.87,57211.0096
2022-06-03 02:00:00,COINBASE:AAVEUSD,111.07,113.31,103.65,106.96,58499.0784
2022-06-04 02:00:00,COINBASE:AAVEUSD,107.01,107.79,102.48,106.84,34119.75078
2022-06-05 02:00:00,COINBASE:AAVEUSD,106.8,107.41,103.21,103.57,24054.79483
2022-06-06 02:00:00,COINBASE:AAVEUSD,103.55,111.8,103.34,105.84,74118.58081
2022-06-07 02:00:00,COINBASE:AAVEUSD,105.86,106.1,95.76,99.11,60915.98383
2022-06-08 02:00:00,COINBASE:AAVEUSD,99.13,101.62,95.35,96.27,46139.64725
2022-06-09 02:00:00,COINBASE:AAVEUSD,96.31,99.56,94.27,95.72,29060.47566
2022-06-10 02:00:00,COINBASE:AAVEUSD,95.66,96.83,85.29,87.95,67449.40665
2022-06-11 02:00:00,COINBASE:AAVEUSD,88.02,89.02,75.39,77.18,98833.21795
2022-06-12 02:00:00,COINBASE:AAVEUSD,77.23,77.61,69.2,70.3,107517.63089
2022-06-13 02:00:00,COINBASE:AAVEUSD,70.25,71.07,55.11,59.74,264838.52232
2022-06-14 02:00:00,COINBASE:AAVEUSD,59.75,64.26,53.28,62.11,170452.14814
2022-06-15 02:00:00,COINBASE:AAVEUSD,62.13,67.37,52.61,66.59,208015.309
2022-06-16 02:00:00,COINBASE:AAVEUSD,66.54,68.79,55.08,56.51,151441.4239
2022-06-17 02:00:00,COINBASE:AAVEUSD,56.52,59.71,55.49,57.31,101826.27255
2022-06-18 02:00:00,COINBASE:AAVEUSD,57.32,58.53,45.47,49.65,268943.21071
2022-06-19 02:00:00,COINBASE:AAVEUSD,49.68,55.39,45.91,53.97,171639.59292
2022-06-20 02:00:00,COINBASE:AAVEUSD,54.03,63.48,50.35,61.52,316023.77321
2022-06-21 02:00:00,COINBASE:AAVEUSD,61.47,79.25,59.87,66.19,288987.4272
2022-06-22 02:00:00,COINBASE:AAVEUSD,66.32,67.72,61.27,61.89,191190.00604
2022-06-23 02:00:00,COINBASE:AAVEUSD,61.89,69.71,61.69,67.99,169272.58974
2022-06-24 02:00:00,COINBASE:AAVEUSD,67.98,72.92,65.37,71.02,201945.54392
2022-06-25 02:00:00,COINBASE:AAVEUSD,71.05,75.72,66.67,69.96,164046.67876
2022-06-26 02:00:00,COINBASE:AAVEUSD,70.01,73.0,65.01,65.31,120049.47229
2022-06-27 02:00:00,COINBASE:AAVEUSD,65.33,68.12,62.73,65.55,103137.49439
2022-06-28 02:00:00,COINBASE:AAVEUSD,65.55,69.27,59.38,59.96,141073.22635
2022-06-29 02:00:00,COINBASE:AAVEUSD,59.92,62.23,57.8,59.79,120385.14843
2022-06-30 02:00:00,COINBASE:AAVEUSD,59.8,60.19,52.99,57.07,133019.38584
2022-07-01 02:00:00,COINBASE:AAVEUSD,57.06,59.18,54.82,56.18,122709.69691
2022-07-02 02:00:00,COINBASE:AAVEUSD,56.3,58.37,54.69,57.8,93286.6222
2022-07-03 02:00:00,COINBASE:AAVEUSD,57.8,58.44,54.7,57.57,72874.2963
2022-07-04 02:00:00,COINBASE:AAVEUSD,57.52,63.35,56.17,63.06,112868.14152
2022-07-05 02:00:00,COINBASE:AAVEUSD,63.04,64.21,57.86,60.57,93606.81717
2022-07-06 02:00:00,COINBASE:AAVEUSD,60.58,63.91,59.65,62.95,86713.43668
2022-07-07 02:00:00,COINBASE:AAVEUSD,62.95,72.3,62.01,71.12,164702.36896
2022-07-08 02:00:00,COINBASE:AAVEUSD,71.14,75.71,67.76,71.72,167258.0711
2022-07-09 02:00:00,COINBASE:AAVEUSD,71.69,83.36,71.2,82.07,179144.6818
2022-07-10 02:00:00,COINBASE:AAVEUSD,82.05,82.39,74.8,77.73,214751.03594
2022-07-11 02:00:00,COINBASE:AAVEUSD,77.83,78.19,69.32,69.82,168204.3618
2022-07-12 02:00:00,COINBASE:AAVEUSD,69.86,71.94,65.67,68.36,119029.51571
2022-07-13 02:00:00,COINBASE:AAVEUSD,68.37,80.39,67.37,79.78,216461.28481
2022-07-14 02:00:00,COINBASE:AAVEUSD,79.72,92.93,77.32,91.22,171148.3172
2022-07-15 02:00:00,COINBASE:AAVEUSD,91.23,95.59,86.67,90.41,123369.80095
2022-07-16 02:00:00,COINBASE:AAVEUSD,90.35,95.77,87.3,92.83,112297.21181
2022-07-17 02:00:00,COINBASE:AAVEUSD,92.77,93.74,86.28,88.29,90918.93611
2022-07-18 02:00:00,COINBASE:AAVEUSD,88.31,99.4,87.75,96.23,143547.99281
2022-07-19 02:00:00,COINBASE:AAVEUSD,96.23,102.42,92.15,95.68,167924.68135
2022-07-20 02:00:00,COINBASE:AAVEUSD,95.62,101.04,89.4,90.88,140068.54377
2022-07-21 02:00:00,COINBASE:AAVEUSD,90.82,97.69,87.87,95.35,104978.41656
2022-07-22 02:00:00,COINBASE:AAVEUSD,95.42,96.54,88.35,89.52,71765.84208
2022-07-23 02:00:00,COINBASE:AAVEUSD,89.55,93.16,85.36,89.36,62306.61141
2022-07-24 02:00:00,COINBASE:AAVEUSD,89.41,93.51,88.2,90.53,36573.11341
2022-07-25 02:00:00,COINBASE:AAVEUSD,90.56,91.42,81.2,81.4,74103.80177
2022-07-26 02:00:00,COINBASE:AAVEUSD,81.45,82.81,76.42,81.26,56745.44604
2022-07-27 02:00:00,COINBASE:AAVEUSD,81.26,95.63,79.01,94.9,104954.55345
2022-07-28 02:00:00,COINBASE:AAVEUSD,94.96,103.61,89.61,100.41,173262.97391
2022-07-29 02:00:00,COINBASE:AAVEUSD,100.42,102.35,93.75,95.6,116301.85612
2022-07-30 02:00:00,COINBASE:AAVEUSD,95.6,100.92,93.8,95.26,87152.07333
2022-07-31 02:00:00,COINBASE:AAVEUSD,95.27,109.32,93.77,97.63,134682.48274
2022-08-01 02:00:00,COINBASE:AAVEUSD,97.56,100.52,94.11,96.52,63326.51296
2022-08-02 02:00:00,COINBASE:AAVEUSD,96.64,99.5,88.35,93.42,105406.53769
2022-08-03 02:00:00,COINBASE:AAVEUSD,93.54,101.09,91.5,94.97,68323.02824
2022-08-04 02:00:00,COINBASE:AAVEUSD,94.9,99.54,93.36,96.34,50689.69346
2022-08-05 02:00:00,COINBASE:AAVEUSD,96.35,103.88,96.34,102.93,76102.31144
2022-08-06 02:00:00,COINBASE:AAVEUSD,102.9,103.56,98.83,99.08,41530.92503
2022-08-07 02:00:00,COINBASE:AAVEUSD,99.09,104.62,96.93,101.31,41991.9392
2022-08-08 02:00:00,COINBASE:AAVEUSD,101.24,106.91,101.0,102.58,42089.54733
2022-08-09 02:00:00,COINBASE:AAVEUSD,102.61,103.41,95.46,97.96,40599.85616
2022-08-10 02:00:00,COINBASE:AAVEUSD,97.96,113.2,95.43,111.17,100769.55043
2022-08-11 02:00:00,COINBASE:AAVEUSD,111.17,113.95,106.24,107.55,64183.3168
2022-08-12 02:00:00,COINBASE:AAVEUSD,107.62,115.93,105.49,114.79,63905.40555
2022-08-13 02:00:00,COINBASE:AAVEUSD,114.79,115.98,109.61,110.59,41193.05587
2022-08-14 02:00:00,COINBASE:AAVEUSD,110.59,113.22,106.0,107.44,27656.92123
2022-08-15 02:00:00,COINBASE:AAVEUSD,107.57,112.48,103.87,107.03,48903.45693
2022-08-16 02:00:00,COINBASE:AAVEUSD,106.96,110.47,105.55,109.79,38533.36384
2022-08-17 02:00:00,COINBASE:AAVEUSD,109.85,112.36,99.37,100.18,73676.01517
2022-08-18 02:00:00,COINBASE:AAVEUSD,100.12,101.69,94.0,94.86,92932.46345
2022-08-19 02:00:00,COINBASE:AAVEUSD,94.88,95.28,82.65,83.38,145414.12281
2022-08-20 02:00:00,COINBASE:AAVEUSD,83.38,86.83,79.85,82.79,78669.58572
2022-08-21 02:00:00,COINBASE:AAVEUSD,82.89,87.12,81.65,85.92,41427.93814
2022-08-22 02:00:00,COINBASE:AAVEUSD,85.93,88.67,81.91,88.51,77638.78922
2022-08-23 02:00:00,COINBASE:AAVEUSD,88.52,91.18,85.17,89.47,56155.24013
2022-08-24 02:00:00,COINBASE:AAVEUSD,89.47,91.9,86.87,88.41,57678.94202
2022-08-25 02:00:00,COINBASE:AAVEUSD,88.38,95.76,87.83,93.16,77816.05872
2022-08-26 02:00:00,COINBASE:AAVEUSD,93.16,94.33,81.7,82.72,118613.7172
2022-08-27 02:00:00,COINBASE:AAVEUSD,82.57,83.5,80.37,82.11,83544.64544
2022-08-28 02:00:00,COINBASE:AAVEUSD,82.13,83.46,78.22,78.59,53387.91674
2022-08-29 02:00:00,COINBASE:AAVEUSD,78.61,86.2,77.94,85.77,68607.06301
2022-08-30 02:00:00,COINBASE:AAVEUSD,85.8,88.13,81.4,84.38,94398.66742
2022-08-31 02:00:00,COINBASE:AAVEUSD,84.38,88.9,84.21,84.85,58286.335
2022-09-01 02:00:00,COINBASE:AAVEUSD,84.83,87.03,82.01,86.56,55890.996
2022-09-02 02:00:00,COINBASE:AAVEUSD,86.46,92.18,84.9,88.39,90771.404
2022-09-03 02:00:00,COINBASE:AAVEUSD,88.35,88.82,85.74,87.18,55508.81
2022-09-04 02:00:00,COINBASE:AAVEUSD,87.22,90.27,85.77,88.85,32283.962
2022-09-05 02:00:00,COINBASE:AAVEUSD,88.84,91.88,86.79,91.3,42332.0
2022-09-06 02:00:00,COINBASE:AAVEUSD,91.34,93.74,83.0,83.58,89929.247
2022-09-07 02:00:00,COINBASE:AAVEUSD,83.57,89.28,81.97,87.55,70722.519
2022-09-08 02:00:00,COINBASE:AAVEUSD,87.55,90.02,85.53,88.39,54105.57
2022-09-09 02:00:00,COINBASE:AAVEUSD,88.26,94.11,88.22,91.14,70592.369
2022-09-10 02:00:00,COINBASE:AAVEUSD,91.21,93.94,89.82,92.82,55420.656
2022-09-11 02:00:00,COINBASE:AAVEUSD,92.79,94.47,89.2,91.56,67349.423
2022-09-12 02:00:00,COINBASE:AAVEUSD,91.54,96.95,89.43,91.11,118838.21
2022-09-13 02:00:00,COINBASE:AAVEUSD,91.05,93.72,82.33,82.97,163910.822
2022-09-14 02:00:00,COINBASE:AAVEUSD,82.96,85.99,81.11,83.58,60020.399
2022-09-15 02:00:00,COINBASE:AAVEUSD,83.58,84.2,77.77,78.51,80088.318
2022-09-16 02:00:00,COINBASE:AAVEUSD,78.59,80.5,77.13,79.37,48904.922
2022-09-17 02:00:00,COINBASE:AAVEUSD,79.32,81.73,79.11,81.4,18826.778
2022-09-18 02:00:00,COINBASE:AAVEUSD,81.43,82.01,70.66,72.97,42790.917
2022-09-19 02:00:00,COINBASE:AAVEUSD,72.93,77.06,70.71,76.34,63681.897
2022-09-20 02:00:00,COINBASE:AAVEUSD,76.32,77.14,73.71,74.07,48742.965
2022-09-21 02:00:00,COINBASE:AAVEUSD,73.91,79.59,70.3,71.58,98522.266
2022-09-22 02:00:00,COINBASE:AAVEUSD,71.55,77.59,71.48,76.67,58736.428
2022-09-23 02:00:00,COINBASE:AAVEUSD,76.68,78.76,72.89,77.03,60967.665
2022-09-24 02:00:00,COINBASE:AAVEUSD,77.05,77.47,74.62,74.86,34049.463
2022-09-25 02:00:00,COINBASE:AAVEUSD,74.86,77.64,72.65,73.64,47745.245
2022-09-26 02:00:00,COINBASE:AAVEUSD,73.62,76.62,72.66,76.3,66201.133
2022-09-27 02:00:00,COINBASE:AAVEUSD,76.26,80.86,74.64,76.6,75750.576
2022-09-28 02:00:00,COINBASE:AAVEUSD,76.6,78.08,72.84,76.88,80354.765
2022-09-29 02:00:00,COINBASE:AAVEUSD,76.88,77.52,74.3,76.93,37185.671
2022-09-30 02:00:00,COINBASE:AAVEUSD,76.94,78.05,73.67,74.57,72620.464
2022-10-01 02:00:00,COINBASE:AAVEUSD,74.56,75.71,73.94,74.55,29232.314
2022-10-02 02:00:00,COINBASE:AAVEUSD,74.54,75.8,72.26,72.64,36821.662
2022-10-03 02:00:00,COINBASE:AAVEUSD,72.65,76.21,71.8,75.57,60862.231
2022-10-04 02:00:00,COINBASE:AAVEUSD,75.6,79.86,75.54,78.83,51110.555
2022-10-05 02:00:00,COINBASE:AAVEUSD,78.95,79.17,75.8,78.71,32900.746
2022-10-06 02:00:00,COINBASE:AAVEUSD,78.7,80.53,77.23,77.45,46524.299
2022-10-07 02:00:00,COINBASE:AAVEUSD,77.43,78.23,74.97,75.72,42515.449
2022-10-08 02:00:00,COINBASE:AAVEUSD,75.68,76.17,73.95,74.66,16487.846
2022-10-09 02:00:00,COINBASE:AAVEUSD,74.56,76.05,74.26,75.5,18769.514
2022-10-10 02:00:00,COINBASE:AAVEUSD,75.48,76.55,73.35,73.6,21322.277
2022-10-11 02:00:00,COINBASE:AAVEUSD,73.57,73.57,71.1,71.44,37236.054
2022-10-12 02:00:00,COINBASE:AAVEUSD,71.43,72.77,71.05,71.48,17350.813
2022-10-13 02:00:00,COINBASE:AAVEUSD,71.5,72.1,65.0,70.96,89000.321
2022-10-14 02:00:00,COINBASE:AAVEUSD,70.95,74.71,70.86,72.83,50252.918
2022-10-15 02:00:00,COINBASE:AAVEUSD,72.85,73.34,71.45,71.91,27392.128
2022-10-16 02:00:00,COINBASE:AAVEUSD,71.88,76.31,71.8,75.9,31137.559
2022-10-17 02:00:00,COINBASE:AAVEUSD,75.9,79.7,74.77,78.91,61689.599
2022-10-18 02:00:00,COINBASE:AAVEUSD,79.01,83.71,77.91,82.45,81597.076
2022-10-19 02:00:00,COINBASE:AAVEUSD,82.4,85.66,81.26,82.83,109540.943
2022-10-20 02:00:00,COINBASE:AAVEUSD,82.84,83.89,79.95,80.65,52599.294
2022-10-21 02:00:00,COINBASE:AAVEUSD,80.52,83.37,78.36,82.14,46581.824
2022-10-22 02:00:00,COINBASE:AAVEUSD,82.16,84.45,81.32,82.15,24913.679
2022-10-23 02:00:00,COINBASE:AAVEUSD,82.16,90.11,81.53,88.86,56651.971
2022-10-24 02:00:00,COINBASE:AAVEUSD,88.82,89.9,84.74,85.19,62104.952
2022-10-25 02:00:00,COINBASE:AAVEUSD,85.19,86.45,81.53,81.9,115437.601
2022-10-26 02:00:00,COINBASE:AAVEUSD,81.91,85.27,80.92,83.5,70622.666
2022-10-27 02:00:00,COINBASE:AAVEUSD,83.51,87.12,80.68,81.35,61047.608
2022-10-28 02:00:00,COINBASE:AAVEUSD,81.26,84.96,80.6,84.11,40983.859
2022-10-29 02:00:00,COINBASE:AAVEUSD,84.15,87.42,83.87,85.44,52975.255
2022-10-30 02:00:00,COINBASE:AAVEUSD,85.45,86.93,82.81,83.86,30331.508
2022-10-31 01:00:00,COINBASE:AAVEUSD,83.9,87.22,82.61,83.86,43740.518
2022-11-01 01:00:00,COINBASE:AAVEUSD,83.92,86.2,83.62,84.18,32644.382
2022-11-02 01:00:00,COINBASE:AAVEUSD,84.25,85.73,79.15,80.36,59686.544
2022-11-03 01:00:00,COINBASE:AAVEUSD,80.33,86.52,79.83,83.65,54494.399
2022-11-04 01:00:00,COINBASE:AAVEUSD,83.74,97.54,83.3,94.79,126191.718
2022-11-05 01:00:00,COINBASE:AAVEUSD,94.8,98.33,93.51,96.34,78595.673
2022-11-06 01:00:00,COINBASE:AAVEUSD,96.37,96.37,86.32,86.32,49098.57
2022-11-07 01:00:00,COINBASE:AAVEUSD,86.34,90.4,84.0,87.29,75665.129
2022-11-08 01:00:00,COINBASE:AAVEUSD,87.22,88.34,66.1,72.2,220211.867
2022-11-09 01:00:00,COINBASE:AAVEUSD,72.15,73.1,56.85,57.89,159628.624
2022-11-10 01:00:00,COINBASE:AAVEUSD,57.96,70.62,57.0,67.96,126077.797
2022-11-11 01:00:00,COINBASE:AAVEUSD,67.82,68.69,60.46,63.89,64288.288
2022-11-12 01:00:00,COINBASE:AAVEUSD,63.9,63.99,56.88,57.97,134151.753
2022-11-13 01:00:00,COINBASE:AAVEUSD,57.97,60.82,55.67,56.57,81924.056
2022-11-14 01:00:00,COINBASE:AAVEUSD,56.55,59.7,53.31,59.05,84673.856
2022-11-15 01:00:00,COINBASE:AAVEUSD,59.06,63.0,58.38,60.97,62240.081
2022-11-16 01:00:00,COINBASE:AAVEUSD,60.94,62.09,56.94,58.27,50292.459
2022-11-17 01:00:00,COINBASE:AAVEUSD,58.28,59.51,56.75,58.53,36894.091
2022-11-18 01:00:00,COINBASE:AAVEUSD,58.53,61.4,57.34,58.23,33588.185
2022-11-19 01:00:00,COINBASE:AAVEUSD,58.27,59.0,56.75,58.66,15030.794
2022-11-20 01:00:00,COINBASE:AAVEUSD,58.65,61.37,55.44,55.97,49439.548
