datetime,symbol,open,high,low,close,volume
2021-03-17 01:00:00,COINBASE:AAVEUSD,370.565,383.765,358.0,382.535,36374.019
2021-03-18 01:00:00,COINBASE:AAVEUSD,382.632,384.4,361.028,363.053,40566.32411
2021-03-19 01:00:00,COINBASE:AAVEUSD,363.053,379.007,354.372,368.665,31336.48766
2021-03-20 01:00:00,COINBASE:AAVEUSD,368.915,397.0,367.12,370.317,37213.63705
2021-03-21 01:00:00,COINBASE:AAVEUSD,370.542,376.084,359.436,367.751,22301.20422
2021-03-22 01:00:00,COINBASE:AAVEUSD,367.751,371.94,333.0,336.101,32819.98605
2021-03-23 01:00:00,COINBASE:AAVEUSD,336.507,345.642,326.118,330.229,37869.18495
2021-03-24 01:00:00,COINBASE:AAVEUSD,330.428,348.788,297.166,308.313,34557.7765
2021-03-25 01:00:00,COINBASE:AAVEUSD,308.31,334.264,298.004,325.493,57056.53286
2021-03-26 01:00:00,COINBASE:AAVEUSD,325.636,362.147,325.339,358.727,48446.88431
2021-03-27 01:00:00,COINBASE:AAVEUSD,358.691,362.105,339.632,351.372,29563.38511
2021-03-28 01:00:00,COINBASE:AAVEUSD,351.376,356.818,332.336,347.428,32046.21358
2021-03-29 02:00:00,COINBASE:AAVEUSD,347.539,367.315,344.201,360.69,39483.37751
2021-03-30 02:00:00,COINBASE:AAVEUSD,361.466,382.7,353.0,377.454,46889.96877
2021-03-31 02:00:00,COINBASE:AAVEUSD,377.523,393.486,358.015,383.306,66343.60829
2021-04-01 02:00:00,COINBASE:AAVEUSD,383.105,393.22,370.412,382.302,41086.31621
2021-04-02 02:00:00,COINBASE:AAVEUSD,382.381,422.969,377.401,420.086,55034.75599
2021-04-03 02:00:00,COINBASE:AAVEUSD,420.386,425.0,376.813,379.352,38371.82995
2021-04-04 02:00:00,COINBASE:AAVEUSD,379.159,414.0,372.403,403.915,36587.5404
2021-04-05 02:00:00,COINBASE:AAVEUSD,404.195,408.376,383.81,398.371,25732.24056
2021-04-06 02:00:00,COINBASE:AAVEUSD,398.536,415.468,380.0,383.307,51877.19107
2021-04-07 02:00:00,COINBASE:AAVEUSD,383.307,387.331,341.1,348.898,61887.91631
2021-04-08 02:00:00,COINBASE:AAVEUSD,348.983,371.38,346.044,371.376,30864.19339
2021-04-09 02:00:00,COINBASE:AAVEUSD,371.38,373.793,356.976,358.845,23314.32101
2021-04-10 02:00:00,COINBASE:AAVEUSD,358.944,375.767,356.051,367.929,36733.87587
2021-04-11 02:00:00,COINBASE:AAVEUSD,367.931,372.856,360.243,372.088,25246.01014
2021-04-12 02:00:00,COINBASE:AAVEUSD,372.116,416.69,365.0,397.116,115433.27402
2021-04-13 02:00:00,COINBASE:AAVEUSD,396.991,419.862,385.099,399.156,78743.06928
2021-04-14 02:00:00,COINBASE:AAVEUSD,399.432,429.85,386.7,427.879,93766.32933
2021-04-15 02:00:00,COINBASE:AAVEUSD,428.374,486.763,422.6,467.282,112726.37036
2021-04-16 02:00:00,COINBASE:AAVEUSD,467.575,470.232,420.391,442.081,66717.67936
2021-04-17 02:00:00,COINBASE:AAVEUSD,442.074,462.611,420.432,425.402,37295.54318
2021-04-18 02:00:00,COINBASE:AAVEUSD,425.308,428.904,330.112,382.094,135786.76539
2021-04-19 02:00:00,COINBASE:AAVEUSD,382.094,398.395,340.919,345.578,65238.38338
2021-04-20 02:00:00,COINBASE:AAVEUSD,345.847,372.521,316.116,361.116,67776.29937
2021-04-21 02:00:00,COINBASE:AAVEUSD,361.041,384.592,341.708,350.132,97892.03708
2021-04-22 02:00:00,COINBASE:AAVEUSD,350.51,413.783,338.915,360.1,124773.74139
2021-04-23 02:00:00,COINBASE:AAVEUSD,360.001,371.972,310.277,344.387,124438.44634
2021-04-24 02:00:00,COINBASE:AAVEUSD,344.462,344.609,315.048,317.649,42288.82567
2021-04-25 02:00:00,COINBASE:AAVEUSD,318.105,353.807,314.418,349.031,58385.58265
2021-04-26 02:00:00,COINBASE:AAVEUSD,349.196,408.731,345.809,406.123,104325.49538
2021-04-27 02:00:00,COINBASE:AAVEUSD,405.516,450.0,394.698,440.869,91514.98007
2021-04-28 02:00:00,COINBASE:AAVEUSD,441.102,486.46,423.591,461.038,118737.31038
2021-04-29 02:00:00,COINBASE:AAVEUSD,461.293,463.333,424.276,438.792,53796.66733
2021-04-30 02:00:00,COINBASE:AAVEUSD,438.95,454.961,430.0,444.998,54354.5721
2021-05-01 02:00:00,COINBASE:AAVEUSD,444.998,512.998,436.9,504.894,94740.76331
2021-05-02 02:00:00,COINBASE:AAVEUSD,505.067,508.355,473.021,483.104,48090.82413
2021-05-03 02:00:00,COINBASE:AAVEUSD,483.209,535.313,481.787,518.421,78222.75135
2021-05-04 02:00:00,COINBASE:AAVEUSD,518.819,520.229,444.21,448.723,119769.43938
2021-05-05 02:00:00,COINBASE:AAVEUSD,448.512,486.361,440.13,481.51,72406.25036
2021-05-06 02:00:00,COINBASE:AAVEUSD,481.51,482.679,441.328,453.189,66695.14733
2021-05-07 02:00:00,COINBASE:AAVEUSD,453.403,469.184,432.812,445.644,54346.53123
2021-05-08 02:00:00,COINBASE:AAVEUSD,445.733,476.325,441.075,467.226,56893.89714
2021-05-09 02:00:00,COINBASE:AAVEUSD,467.537,469.303,441.1,459.708,46480.61028
2021-05-10 02:00:00,COINBASE:AAVEUSD,459.926,482.916,401.394,434.013,72468.48829
2021-05-11 02:00:00,COINBASE:AAVEUSD,433.388,460.0,417.482,458.592,60938.72826
2021-05-12 02:00:00,COINBASE:AAVEUSD,458.592,597.832,456.921,510.858,375028.6324
2021-05-13 02:00:00,COINBASE:AAVEUSD,510.86,621.005,451.089,509.364,331903.7014
2021-05-14 02:00:00,COINBASE:AAVEUSD,508.923,634.426,506.373,595.113,195298.24738
2021-05-15 02:00:00,COINBASE:AAVEUSD,595.114,613.0,508.845,517.353,144997.9494
2021-05-16 02:00:00,COINBASE:AAVEUSD,517.551,562.72,478.401,528.4,135307.35729
2021-05-17 02:00:00,COINBASE:AAVEUSD,527.825,594.284,470.213,572.172,250176.1134
2021-05-18 02:00:00,COINBASE:AAVEUSD,572.938,670.0,563.079,628.5,266088.1204
2021-05-19 02:00:00,COINBASE:AAVEUSD,629.044,649.462,344.21,413.28,376517.6394
2021-05-20 02:00:00,COINBASE:AAVEUSD,413.28,511.357,359.283,467.831,271450.59839
2021-05-21 02:00:00,COINBASE:AAVEUSD,468.243,495.971,309.603,375.265,297393.25439
2021-05-22 02:00:00,COINBASE:AAVEUSD,375.646,382.967,310.0,334.658,172177.58839
2021-05-23 02:00:00,COINBASE:AAVEUSD,334.658,350.881,208.562,293.573,299015.86639
2021-05-24 02:00:00,COINBASE:AAVEUSD,293.573,399.0,289.088,387.613,260414.6964
2021-05-25 02:00:00,COINBASE:AAVEUSD,387.647,404.898,321.818,370.743,197416.87838
2021-05-26 02:00:00,COINBASE:AAVEUSD,371.126,419.698,358.172,414.68,195777.41839
2021-05-27 02:00:00,COINBASE:AAVEUSD,414.874,415.271,365.107,372.46,134779.75329
2021-05-28 02:00:00,COINBASE:AAVEUSD,372.595,376.727,303.879,319.841,214503.0464
2021-05-29 02:00:00,COINBASE:AAVEUSD,319.946,335.866,280.525,298.395,166386.44034
2021-05-30 02:00:00,COINBASE:AAVEUSD,298.509,339.17,282.065,324.369,102322.18233
2021-05-31 02:00:00,COINBASE:AAVEUSD,324.137,385.952,304.431,382.0,156398.80337
2021-06-01 02:00:00,COINBASE:AAVEUSD,382.241,393.858,360.076,373.362,125322.41835
2021-06-02 02:00:00,COINBASE:AAVEUSD,373.339,401.88,361.378,383.617,74485.12011
2021-06-03 02:00:00,COINBASE:AAVEUSD,383.393,409.0,376.436,398.296,51695.58013
2021-06-04 02:00:00,COINBASE:AAVEUSD,398.765,398.765,346.683,373.24,68639.72921
2021-06-05 02:00:00,COINBASE:AAVEUSD,373.19,391.762,347.115,356.249,46492.72199
2021-06-06 02:00:00,COINBASE:AAVEUSD,356.171,368.983,354.786,365.647,23768.61513
2021-06-07 02:00:00,COINBASE:AAVEUSD,365.885,387.806,331.396,334.804,50602.2768
2021-06-08 02:00:00,COINBASE:AAVEUSD,334.074,339.285,296.59,329.625,90083.19823
2021-06-09 02:00:00,COINBASE:AAVEUSD,329.414,342.721,305.988,339.0,58908.66384
2021-06-10 02:00:00,COINBASE:AAVEUSD,339.0,339.99,304.232,310.618,29291.03871
2021-06-11 02:00:00,COINBASE:AAVEUSD,310.571,315.123,280.645,285.691,42012.87924
2021-06-12 02:00:00,COINBASE:AAVEUSD,285.206,289.523,265.489,278.636,53392.03761
2021-06-13 02:00:00,COINBASE:AAVEUSD,278.684,318.347,266.823,316.546,53309.92538
2021-06-14 02:00:00,COINBASE:AAVEUSD,316.52,336.073,308.826,318.158,55083.04659
2021-06-15 02:00:00,COINBASE:AAVEUSD,318.128,327.336,307.472,311.7,36024.69869
2021-06-16 02:00:00,COINBASE:AAVEUSD,311.436,313.841,287.143,290.455,33107.11194
2021-06-17 02:00:00,COINBASE:AAVEUSD,290.652,305.48,285.29,293.454,19682.8551
2021-06-18 02:00:00,COINBASE:AAVEUSD,293.452,293.837,252.91,265.068,52912.49089
2021-06-19 02:00:00,COINBASE:AAVEUSD,264.983,270.115,254.724,254.942,25648.57527
2021-06-20 02:00:00,COINBASE:AAVEUSD,254.961,276.972,242.296,272.65,38305.43095
2021-06-21 02:00:00,COINBASE:AAVEUSD,272.928,275.695,206.393,212.47,126286.41698
2021-06-22 02:00:00,COINBASE:AAVEUSD,212.384,223.891,169.403,206.358,232578.86317
2021-06-23 02:00:00,COINBASE:AAVEUSD,206.357,229.529,197.389,207.802,119536.90209
2021-06-24 02:00:00,COINBASE:AAVEUSD,207.741,218.354,193.2,211.139,72025.99593
2021-06-25 02:00:00,COINBASE:AAVEUSD,211.146,214.622,185.072,186.779,75691.03987
2021-06-26 02:00:00,COINBASE:AAVEUSD,186.8,193.172,176.607,187.219,52566.74525
2021-06-27 02:00:00,COINBASE:AAVEUSD,187.372,203.381,183.332,203.32,50514.45816
2021-06-28 02:00:00,COINBASE:AAVEUSD,203.449,233.0,200.657,227.2,80686.83655
2021-06-29 02:00:00,COINBASE:AAVEUSD,227.323,253.474,226.056,238.318,86548.8761
2021-06-30 02:00:00,COINBASE:AAVEUSD,237.973,252.395,219.925,250.657,73374.5388
2021-07-01 02:00:00,COINBASE:AAVEUSD,250.995,252.07,227.21,230.321,60631.63673
2021-07-02 02:00:00,COINBASE:AAVEUSD,230.277,235.062,215.617,234.134,50514.48687
2021-07-03 02:00:00,COINBASE:AAVEUSD,234.388,266.998,227.923,259.576,60817.4333
2021-07-04 02:00:00,COINBASE:AAVEUSD,259.611,289.228,248.283,277.082,57867.56081
2021-07-05 02:00:00,COINBASE:AAVEUSD,276.7,318.122,261.415,308.026,117825.47278
2021-07-06 02:00:00,COINBASE:AAVEUSD,308.026,347.446,308.026,316.598,153998.68139
2021-07-07 02:00:00,COINBASE:AAVEUSD,316.237,331.485,310.505,314.476,54987.69409
2021-07-08 02:00:00,COINBASE:AAVEUSD,314.279,315.68,276.36,291.113,115105.02325
2021-07-09 02:00:00,COINBASE:AAVEUSD,291.528,314.549,275.712,303.546,92441.17797
2021-07-10 02:00:00,COINBASE:AAVEUSD,303.549,311.706,288.596,294.712,39648.68057
2021-07-11 02:00:00,COINBASE:AAVEUSD,294.767,310.408,286.64,304.971,32133.22426
2021-07-12 02:00:00,COINBASE:AAVEUSD,305.189,321.982,290.658,296.503,64402.09819
2021-07-13 02:00:00,COINBASE:AAVEUSD,296.49,297.399,267.65,271.31,57148.53224
2021-07-14 02:00:00,COINBASE:AAVEUSD,271.346,285.5,252.206,279.46,87028.15191
2021-07-15 02:00:00,COINBASE:AAVEUSD,279.474,288.253,265.103,272.077,60266.67865
2021-07-16 02:00:00,COINBASE:AAVEUSD,272.189,279.702,252.671,253.506,45526.6454
2021-07-17 02:00:00,COINBASE:AAVEUSD,253.437,258.471,245.987,253.175,25923.09274
2021-07-18 02:00:00,COINBASE:AAVEUSD,252.659,267.948,250.84,253.786,23209.25175
2021-07-19 02:00:00,COINBASE:AAVEUSD,253.888,255.776,233.177,238.534,41068.37953
2021-07-20 02:00:00,COINBASE:AAVEUSD,238.778,242.247,212.697,223.346,53281.83859
2021-07-21 02:00:00,COINBASE:AAVEUSD,223.387,263.021,216.803,259.338,64134.44829
2021-07-22 02:00:00,COINBASE:AAVEUSD,259.496,280.775,256.927,278.772,51334.33663
2021-07-23 02:00:00,COINBASE:AAVEUSD,278.76,293.0,268.195,290.068,64039.81435
2021-07-24 02:00:00,COINBASE:AAVEUSD,290.123,298.98,281.023,287.985,41704.00357
2021-07-25 02:00:00,COINBASE:AAVEUSD,287.975,292.809,272.194,288.13,29650.60152
2021-07-26 02:00:00,COINBASE:AAVEUSD,288.054,335.578,285.965,302.742,105868.67122
2021-07-27 02:00:00,COINBASE:AAVEUSD,302.742,312.724,284.0,299.945,65631.54668
2021-07-28 02:00:00,COINBASE:AAVEUSD,299.811,308.791,292.046,297.998,51703.92807
2021-07-29 02:00:00,COINBASE:AAVEUSD,297.933,315.73,292.857,312.203,49114.87821
2021-07-30 02:00:00,COINBASE:AAVEUSD,312.924,323.799,300.143,320.746,50797.73529
2021-07-31 02:00:00,COINBASE:AAVEUSD,320.68,333.403,313.207,331.139,28865.23997
2021-08-01 02:00:00,COINBASE:AAVEUSD,331.269,339.856,313.724,316.679,46114.76479
2021-08-02 02:00:00,COINBASE:AAVEUSD,316.693,328.798,309.375,320.178,34502.66153
2021-08-03 02:00:00,COINBASE:AAVEUSD,320.391,323.958,302.294,308.659,31755.80268
2021-08-04 02:00:00,COINBASE:AAVEUSD,308.749,342.989,300.324,338.832,55442.87007
2021-08-05 02:00:00,COINBASE:AAVEUSD,338.955,383.2,337.114,373.211,116708.65135
2021-08-06 02:00:00,COINBASE:AAVEUSD,373.231,379.525,357.616,370.018,42610.34227
2021-08-07 02:00:00,COINBASE:AAVEUSD,370.301,399.325,365.194,385.45,42834.40273
2021-08-08 02:00:00,COINBASE:AAVEUSD,385.329,389.932,352.143,361.012,38083.96323
2021-08-09 02:00:00,COINBASE:AAVEUSD,361.137,384.868,347.391,374.158,44149.90743
2021-08-10 02:00:00,COINBASE:AAVEUSD,374.159,400.122,368.0,384.021,43387.64132
2021-08-11 02:00:00,COINBASE:AAVEUSD,384.044,420.362,382.651,402.769,58723.00804
2021-08-12 02:00:00,COINBASE:AAVEUSD,402.612,417.95,376.196,392.817,49036.97824
2021-08-13 02:00:00,COINBASE:AAVEUSD,392.361,428.373,388.284,428.201,61557.12986
2021-08-14 02:00:00,COINBASE:AAVEUSD,428.251,428.447,404.723,414.588,33459.96351
2021-08-15 02:00:00,COINBASE:AAVEUSD,414.362,416.159,391.736,410.437,35119.25883
2021-08-16 02:00:00,COINBASE:AAVEUSD,410.422,447.0,408.17,412.401,76964.82585
2021-08-17 02:00:00,COINBASE:AAVEUSD,412.664,448.186,380.264,381.268,95118.23694
2021-08-18 02:00:00,COINBASE:AAVEUSD,381.082,398.063,361.401,380.531,74168.87411
2021-08-19 02:00:00,COINBASE:AAVEUSD,380.623,405.388,370.943,405.382,34832.02513
2021-08-20 02:00:00,COINBASE:AAVEUSD,405.388,421.011,401.936,409.652,33591.48848
2021-08-21 02:00:00,COINBASE:AAVEUSD,409.175,416.076,393.848,400.225,26134.96821
2021-08-22 02:00:00,COINBASE:AAVEUSD,400.229,408.854,386.0,401.083,20846.99508
2021-08-23 02:00:00,COINBASE:AAVEUSD,401.173,415.429,399.355,408.221,31261.0639
2021-08-24 02:00:00,COINBASE:AAVEUSD,408.88,413.896,370.1,378.081,38978.33455
2021-08-25 02:00:00,COINBASE:AAVEUSD,377.757,385.987,363.746,384.047,32515.87422
2021-08-26 02:00:00,COINBASE:AAVEUSD,384.657,389.281,341.11,350.995,63298.1356
2021-08-27 02:00:00,COINBASE:AAVEUSD,350.842,375.471,344.354,373.031,36400.80505
2021-08-28 02:00:00,COINBASE:AAVEUSD,373.035,376.0,361.961,367.466,18332.44781
2021-08-29 02:00:00,COINBASE:AAVEUSD,367.5,378.041,355.829,364.207,37553.0489
2021-08-30 02:00:00,COINBASE:AAVEUSD,364.238,377.232,346.306,357.91,57595.45226
2021-08-31 02:00:00,COINBASE:AAVEUSD,358.011,397.145,350.622,391.836,84319.42092
2021-09-01 02:00:00,COINBASE:AAVEUSD,391.81,414.128,382.03,413.374,84020.18233
2021-09-02 02:00:00,COINBASE:AAVEUSD,413.526,415.0,399.0,399.741,51089.87388
2021-09-03 02:00:00,COINBASE:AAVEUSD,399.626,407.953,388.193,395.277,44072.55672
2021-09-04 02:00:00,COINBASE:AAVEUSD,394.968,406.78,390.464,397.86,29904.47314
2021-09-05 02:00:00,COINBASE:AAVEUSD,398.398,425.258,395.0,417.048,50578.38166
2021-09-06 02:00:00,COINBASE:AAVEUSD,416.951,425.0,395.764,408.63,43413.11468
2021-09-07 02:00:00,COINBASE:AAVEUSD,409.188,409.525,310.0,346.648,102589.46311
2021-09-08 02:00:00,COINBASE:AAVEUSD,347.351,353.626,312.183,330.521,83519.54629
2021-09-09 02:00:00,COINBASE:AAVEUSD,330.755,350.816,325.21,329.929,70146.89974
2021-09-10 02:00:00,COINBASE:AAVEUSD,330.114,340.106,304.336,312.019,71062.96468
2021-09-11 02:00:00,COINBASE:AAVEUSD,312.009,340.03,310.824,328.852,33632.10813
2021-09-12 02:00:00,COINBASE:AAVEUSD,328.749,348.502,321.818,333.267,34716.74006
2021-09-13 02:00:00,COINBASE:AAVEUSD,333.008,337.236,303.418,331.046,44319.76825
2021-09-14 02:00:00,COINBASE:AAVEUSD,331.2,390.268,327.643,384.107,118005.35253
2021-09-15 02:00:00,COINBASE:AAVEUSD,384.664,417.092,376.726,414.753,86560.01812
2021-09-16 02:00:00,COINBASE:AAVEUSD,414.753,414.832,371.0,384.077,90809.2522
2021-09-17 02:00:00,COINBASE:AAVEUSD,384.077,389.743,350.335,353.647,66905.98082
2021-09-18 02:00:00,COINBASE:AAVEUSD,354.088,368.953,347.187,355.266,44185.36031
2021-09-19 02:00:00,COINBASE:AAVEUSD,355.2,358.332,334.928,340.127,33034.83403
2021-09-20 02:00:00,COINBASE:AAVEUSD,340.341,340.98,287.7,291.832,94012.53315
2021-09-21 02:00:00,COINBASE:AAVEUSD,291.732,306.771,260.0,271.572,68982.33599
2021-09-22 02:00:00,COINBASE:AAVEUSD,271.635,303.976,266.139,302.104,68987.69414
2021-09-23 02:00:00,COINBASE:AAVEUSD,301.904,309.754,294.516,309.145,37647.25166
2021-09-24 02:00:00,COINBASE:AAVEUSD,309.219,311.625,262.087,280.8,68324.32978
2021-09-25 02:00:00,COINBASE:AAVEUSD,280.871,284.188,268.097,274.413,37711.8077
2021-09-26 02:00:00,COINBASE:AAVEUSD,274.394,300.509,252.378,294.089,86469.47299
2021-09-27 02:00:00,COINBASE:AAVEUSD,293.323,309.666,273.005,273.027,68117.39377
2021-09-28 02:00:00,COINBASE:AAVEUSD,273.563,278.113,259.922,261.011,45866.11969
2021-09-29 02:00:00,COINBASE:AAVEUSD,260.862,277.37,259.267,264.919,31274.46048
2021-09-30 02:00:00,COINBASE:AAVEUSD,265.154,281.41,263.718,276.556,44301.78421
2021-10-01 02:00:00,COINBASE:AAVEUSD,276.282,304.307,272.0,302.636,45234.97345
2021-10-02 02:00:00,COINBASE:AAVEUSD,302.581,323.736,297.002,314.22,35222.42042
2021-10-03 02:00:00,COINBASE:AAVEUSD,313.99,323.429,308.721,310.682,29073.13842
2021-10-04 02:00:00,COINBASE:AAVEUSD,310.683,312.909,290.869,300.945,46234.5758
2021-10-05 02:00:00,COINBASE:AAVEUSD,301.146,310.129,296.464,307.825,32916.58119
2021-10-06 02:00:00,COINBASE:AAVEUSD,307.991,317.944,284.753,311.389,45665.81949
2021-10-07 02:00:00,COINBASE:AAVEUSD,311.619,313.879,299.242,305.665,33607.63429
2021-10-08 02:00:00,COINBASE:AAVEUSD,305.98,324.5,303.484,307.908,32370.72882
2021-10-09 02:00:00,COINBASE:AAVEUSD,307.691,313.283,304.285,307.302,22375.96848
2021-10-10 02:00:00,COINBASE:AAVEUSD,306.919,308.115,286.986,287.953,21002.64541
2021-10-11 02:00:00,COINBASE:AAVEUSD,287.802,302.354,283.537,290.574,27240.93983
2021-10-12 02:00:00,COINBASE:AAVEUSD,290.508,290.508,271.083,283.861,32177.86428
2021-10-13 02:00:00,COINBASE:AAVEUSD,283.862,302.969,282.386,297.753,44502.6881
2021-10-14 02:00:00,COINBASE:AAVEUSD,297.791,310.752,293.5,303.69,37366.77806
2021-10-15 02:00:00,COINBASE:AAVEUSD,303.557,305.165,292.514,301.537,39907.96731
2021-10-16 02:00:00,COINBASE:AAVEUSD,301.385,316.383,299.366,304.885,28158.48613
2021-10-17 02:00:00,COINBASE:AAVEUSD,304.864,320.388,292.453,304.646,38628.29255
2021-10-18 02:00:00,COINBASE:AAVEUSD,304.689,308.107,289.045,293.859,38495.14085
2021-10-19 02:00:00,COINBASE:AAVEUSD,293.968,304.353,292.646,303.628,27642.53574
2021-10-20 02:00:00,COINBASE:AAVEUSD,303.594,317.598,296.5,316.699,34345.44026
2021-10-21 02:00:00,COINBASE:AAVEUSD,316.786,338.012,310.436,314.875,66987.19608
2021-10-22 02:00:00,COINBASE:AAVEUSD,314.967,326.989,305.549,310.002,31009.98068
2021-10-23 02:00:00,COINBASE:AAVEUSD,309.919,324.165,307.3,324.046,19437.98737
2021-10-24 02:00:00,COINBASE:AAVEUSD,324.191,325.229,300.117,307.803,25094.06751
2021-10-25 02:00:00,COINBASE:AAVEUSD,307.94,316.662,306.451,312.872,21169.95023
2021-10-26 02:00:00,COINBASE:AAVEUSD,312.92,346.395,312.19,329.236,84398.99907
2021-10-27 02:00:00,COINBASE:AAVEUSD,329.248,458.0,323.01,324.546,271807.38829
2021-10-28 02:00:00,COINBASE:AAVEUSD,324.784,350.527,317.008,339.125,89780.66231
2021-10-29 02:00:00,COINBASE:AAVEUSD,339.356,347.866,324.805,328.055,60565.30988
2021-10-30 02:00:00,COINBASE:AAVEUSD,327.968,328.769,312.384,319.245,30519.9155
2021-10-31 02:00:00,COINBASE:AAVEUSD,319.176,323.15,301.0,314.557,45205.80363
2021-11-01 01:00:00,COINBASE:AAVEUSD,314.482,324.596,302.544,324.288,39315.93322
2021-11-02 01:00:00,COINBASE:AAVEUSD,324.206,328.637,317.84,325.229,28495.5665
2021-11-03 01:00:00,COINBASE:AAVEUSD,325.226,326.182,310.359,325.39,74071.90284
2021-11-04 01:00:00,COINBASE:AAVEUSD,325.337,335.946,313.126,333.196,48275.76873
2021-11-05 01:00:00,COINBASE:AAVEUSD,333.236,346.646,324.137,326.484,49282.86616
2021-11-06 01:00:00,COINBASE:AAVEUSD,326.619,327.687,307.686,318.5,35673.62761
2021-11-07 01:00:00,COINBASE:AAVEUSD,318.621,323.951,316.54,320.235,20168.23544
2021-11-08 01:00:00,COINBASE:AAVEUSD,320.409,335.158,318.848,332.307,35645.02023
2021-11-09 01:00:00,COINBASE:AAVEUSD,332.372,349.795,326.295,336.634,74564.69408
2021-11-10 01:00:00,COINBASE:AAVEUSD,336.754,346.188,296.465,312.615,75636.64186
2021-11-11 01:00:00,COINBASE:AAVEUSD,312.793,319.25,307.161,312.099,46466.93666
2021-11-12 01:00:00,COINBASE:AAVEUSD,311.976,314.113,296.256,308.329,41807.49339
2021-11-13 01:00:00,COINBASE:AAVEUSD,308.569,314.176,303.024,312.505,43870.91447
2021-11-14 01:00:00,COINBASE:AAVEUSD,312.505,317.472,309.522,315.417,36627.08592
2021-11-15 01:00:00,COINBASE:AAVEUSD,315.2,317.0,299.4,301.678,35787.01452
2021-11-16 01:00:00,COINBASE:AAVEUSD,301.632,301.632,265.0,278.377,71061.20017
2021-11-17 01:00:00,COINBASE:AAVEUSD,278.783,287.839,267.473,284.648,39934.62971
2021-11-18 01:00:00,COINBASE:AAVEUSD,284.471,288.662,255.743,262.761,41487.45075
