datetime,symbol,open,high,low,close,volume
2023-05-28 02:00:00,COINBASE:AAVEUSD,65.76,69.54,65.48,69.14,15317.714
2023-05-29 02:00:00,COINBASE:AAVEUSD,69.16,69.45,66.77,67.32,12397.205
2023-05-30 02:00:00,COINBASE:AAVEUSD,67.33,67.91,66.19,66.67,15354.215
2023-05-31 02:00:00,COINBASE:AAVEUSD,66.65,66.97,63.23,63.87,14112.787
2023-06-01 02:00:00,COINBASE:AAVEUSD,63.86,64.3,62.37,62.67,19937.331
2023-06-02 02:00:00,COINBASE:AAVEUSD,62.64,64.59,62.12,63.66,12616.873
2023-06-03 02:00:00,COINBASE:AAVEUSD,63.67,64.32,62.81,63.62,16965.975
2023-06-04 02:00:00,COINBASE:AAVEUSD,63.62,64.71,62.56,62.74,15534.813
2023-06-05 02:00:00,COINBASE:AAVEUSD,62.7,62.87,56.69,59.88,30743.391
2023-06-06 02:00:00,COINBASE:AAVEUSD,59.87,62.85,59.44,61.76,32750.121
2023-06-07 02:00:00,COINBASE:AAVEUSD,61.76,62.0,58.56,59.16,12957.293
2023-06-08 02:00:00,COINBASE:AAVEUSD,59.13,60.53,58.33,59.79,17292.078
2023-06-09 02:00:00,COINBASE:AAVEUSD,59.84,60.71,59.13,60.03,18511.9
2023-06-10 02:00:00,COINBASE:AAVEUSD,60.02,60.02,47.18,52.64,57081.637
2023-06-11 02:00:00,COINBASE:AAVEUSD,52.61,53.45,51.71,52.2,15718.831
2023-06-12 02:00:00,COINBASE:AAVEUSD,52.15,54.02,50.72,53.81,18963.07
2023-06-13 02:00:00,COINBASE:AAVEUSD,53.79,56.05,53.2,55.03,10883.224
2023-06-14 02:00:00,COINBASE:AAVEUSD,55.05,56.07,51.38,52.04,27446.047
2023-06-15 02:00:00,COINBASE:AAVEUSD,52.02,52.56,48.95,50.1,29625.489
2023-06-16 02:00:00,COINBASE:AAVEUSD,50.11,51.19,49.07,50.71,17365.357
2023-06-17 02:00:00,COINBASE:AAVEUSD,50.71,52.22,50.28,51.12,19544.407
2023-06-18 02:00:00,COINBASE:AAVEUSD,51.15,51.97,50.57,50.95,16808.725
2023-06-19 02:00:00,COINBASE:AAVEUSD,50.88,52.16,50.49,51.91,12162.226
2023-06-20 02:00:00,COINBASE:AAVEUSD,51.95,53.18,50.13,53.12,27824.184
2023-06-21 02:00:00,COINBASE:AAVEUSD,53.12,55.54,52.88,55.06,28258.586
2023-06-22 02:00:00,COINBASE:AAVEUSD,55.05,57.28,54.9,55.64,36590.067
2023-06-23 02:00:00,COINBASE:AAVEUSD,55.6,57.79,55.24,57.12,25833.489
2023-06-24 02:00:00,COINBASE:AAVEUSD,57.13,58.34,56.06,57.1,20533.637
2023-06-25 02:00:00,COINBASE:AAVEUSD,57.14,76.85,56.98,68.85,198832.52
2023-06-26 02:00:00,COINBASE:AAVEUSD,68.82,69.33,62.92,63.22,63975.775
2023-06-27 02:00:00,COINBASE:AAVEUSD,63.12,69.43,62.64,64.92,79624.625
2023-06-28 02:00:00,COINBASE:AAVEUSD,64.88,65.38,57.5,59.33,40696.517
2023-06-29 02:00:00,COINBASE:AAVEUSD,59.32,67.13,59.0,63.02,78881.017
2023-06-30 02:00:00,COINBASE:AAVEUSD,62.97,72.41,61.18,70.64,162188.519
2023-07-01 02:00:00,COINBASE:AAVEUSD,70.65,70.7,66.39,68.18,47965.252
2023-07-02 02:00:00,COINBASE:AAVEUSD,68.17,73.38,67.3,70.69,87336.31
2023-07-03 02:00:00,COINBASE:AAVEUSD,70.76,74.72,68.7,73.06,94877.019
2023-07-04 02:00:00,COINBASE:AAVEUSD,73.07,81.5,71.65,77.07,140113.416
2023-07-05 02:00:00,COINBASE:AAVEUSD,77.08,80.63,71.65,74.62,123832.658
2023-07-06 02:00:00,COINBASE:AAVEUSD,74.62,78.1,70.22,70.29,82819.84
2023-07-07 02:00:00,COINBASE:AAVEUSD,70.29,75.0,69.31,74.78,47778.448
2023-07-08 02:00:00,COINBASE:AAVEUSD,74.82,77.31,72.73,73.56,56694.054
2023-07-09 02:00:00,COINBASE:AAVEUSD,73.58,74.57,71.47,71.89,36553.779
2023-07-10 02:00:00,COINBASE:AAVEUSD,71.9,71.98,68.81,69.34,106831.64
2023-07-11 02:00:00,COINBASE:AAVEUSD,69.38,74.44,68.92,73.36,83715.805
2023-07-12 02:00:00,COINBASE:AAVEUSD,73.35,77.12,73.22,75.69,106514.211
2023-07-13 02:00:00,COINBASE:AAVEUSD,75.71,79.38,74.59,79.22,100672.442
2023-07-14 02:00:00,COINBASE:AAVEUSD,79.23,88.06,77.91,81.13,175942.267
2023-07-15 02:00:00,COINBASE:AAVEUSD,81.11,82.79,77.95,79.03,66228.217
2023-07-16 02:00:00,COINBASE:AAVEUSD,78.99,79.73,76.23,76.9,76865.535
2023-07-17 02:00:00,COINBASE:AAVEUSD,76.82,79.43,73.49,75.2,69566.632
2023-07-18 02:00:00,COINBASE:AAVEUSD,75.2,75.74,70.76,72.07,48098.675
2023-07-19 02:00:00,COINBASE:AAVEUSD,72.04,73.67,71.09,71.68,23736.955
2023-07-20 02:00:00,COINBASE:AAVEUSD,71.69,75.5,71.29,72.52,36943.362
2023-07-21 02:00:00,COINBASE:AAVEUSD,72.52,75.6,71.73,74.49,42778.602
2023-07-22 02:00:00,COINBASE:AAVEUSD,74.49,75.03,70.85,71.68,18090.407
2023-07-23 02:00:00,COINBASE:AAVEUSD,71.69,73.38,71.32,72.28,14274.073
2023-07-24 02:00:00,COINBASE:AAVEUSD,72.3,72.72,68.05,70.27,37811.603
2023-07-25 02:00:00,COINBASE:AAVEUSD,70.27,71.65,69.72,70.08,31270.272
2023-07-26 02:00:00,COINBASE:AAVEUSD,70.09,73.56,69.08,72.0,34550.378
2023-07-27 02:00:00,COINBASE:AAVEUSD,72.02,75.12,71.58,72.46,30648.439
2023-07-28 02:00:00,COINBASE:AAVEUSD,72.48,73.91,72.27,72.78,18925.671
2023-07-29 02:00:00,COINBASE:AAVEUSD,72.81,75.0,72.11,74.41,22262.515
2023-07-30 02:00:00,COINBASE:AAVEUSD,74.46,75.1,69.36,70.85,28732.203
2023-07-31 02:00:00,COINBASE:AAVEUSD,70.73,72.28,63.96,65.39,82734.83
2023-08-01 02:00:00,COINBASE:AAVEUSD,65.39,65.63,61.47,65.62,152188.467
2023-08-02 02:00:00,COINBASE:AAVEUSD,65.62,67.24,62.44,64.42,83884.786
2023-08-03 02:00:00,COINBASE:AAVEUSD,64.4,64.99,62.82,62.95,53184.683
2023-08-04 02:00:00,COINBASE:AAVEUSD,62.96,67.15,62.7,64.08,39154.635
2023-08-05 02:00:00,COINBASE:AAVEUSD,64.08,65.86,63.03,64.41,25522.817
2023-08-06 02:00:00,COINBASE:AAVEUSD,64.42,66.07,64.09,65.82,17583.97
2023-08-07 02:00:00,COINBASE:AAVEUSD,65.88,67.01,62.88,64.89,34943.667
2023-08-08 02:00:00,COINBASE:AAVEUSD,64.86,67.04,64.51,66.27,28113.208
2023-08-09 02:00:00,COINBASE:AAVEUSD,66.23,67.97,65.82,67.31,31503.791
2023-08-10 02:00:00,COINBASE:AAVEUSD,67.32,69.49,66.73,67.01,29650.633
2023-08-11 02:00:00,COINBASE:AAVEUSD,67.04,67.04,65.27,65.91,13269.864
2023-08-12 02:00:00,COINBASE:AAVEUSD,65.92,66.59,65.73,66.15,5719.877
2023-08-13 02:00:00,COINBASE:AAVEUSD,66.14,66.36,65.19,65.54,8794.017
2023-08-14 02:00:00,COINBASE:AAVEUSD,65.55,66.54,65.2,65.48,18639.117
2023-08-15 02:00:00,COINBASE:AAVEUSD,65.47,65.75,61.59,63.52,19037.337
2023-08-16 02:00:00,COINBASE:AAVEUSD,63.41,63.98,58.64,60.3,21410.619
2023-08-17 02:00:00,COINBASE:AAVEUSD,60.31,60.54,50.0,55.42,43325.761
2023-08-18 02:00:00,COINBASE:AAVEUSD,55.42,56.77,54.74,55.82,23801.74
2023-08-19 02:00:00,COINBASE:AAVEUSD,55.81,57.12,55.55,56.61,5051.604
2023-08-20 02:00:00,COINBASE:AAVEUSD,56.62,57.44,56.25,57.1,5665.955
2023-08-21 02:00:00,COINBASE:AAVEUSD,57.25,57.61,55.07,55.52,9159.642
2023-08-22 02:00:00,COINBASE:AAVEUSD,55.56,55.64,52.66,54.92,18529.447
2023-08-23 02:00:00,COINBASE:AAVEUSD,54.91,57.7,54.85,57.13,17690.479
2023-08-24 02:00:00,COINBASE:AAVEUSD,57.17,58.96,56.23,57.45,22546.222
2023-08-25 02:00:00,COINBASE:AAVEUSD,57.47,58.46,55.7,56.93,11683.39
2023-08-26 02:00:00,COINBASE:AAVEUSD,56.93,57.33,56.27,56.68,3282.293
2023-08-27 02:00:00,COINBASE:AAVEUSD,56.65,58.34,56.6,58.24,9132.954
2023-08-28 02:00:00,COINBASE:AAVEUSD,58.25,58.44,56.1,58.22,18528.13
2023-08-29 02:00:00,COINBASE:AAVEUSD,58.23,60.68,56.59,59.6,29342.667
2023-08-30 02:00:00,COINBASE:AAVEUSD,59.6,59.64,57.37,57.75,9365.71
2023-08-31 02:00:00,COINBASE:AAVEUSD,57.75,57.97,54.26,55.49,16014.555
2023-09-01 02:00:00,COINBASE:AAVEUSD,55.53,55.86,53.56,54.48,9519.137
2023-09-02 02:00:00,COINBASE:AAVEUSD,54.43,55.3,53.92,55.18,8531.121
2023-09-03 02:00:00,COINBASE:AAVEUSD,55.19,55.19,54.1,54.79,7342.729
2023-09-04 02:00:00,COINBASE:AAVEUSD,54.78,55.56,54.1,54.66,11842.203
2023-09-05 02:00:00,COINBASE:AAVEUSD,54.64,55.79,54.15,55.49,10532.439
2023-09-06 02:00:00,COINBASE:AAVEUSD,55.49,55.87,54.01,55.13,16095.429
2023-09-07 02:00:00,COINBASE:AAVEUSD,55.1,56.45,54.81,56.3,15284.93
2023-09-08 02:00:00,COINBASE:AAVEUSD,56.3,57.35,55.71,56.42,17776.247
2023-09-09 02:00:00,COINBASE:AAVEUSD,56.46,56.6,55.93,56.2,8064.42
2023-09-10 02:00:00,COINBASE:AAVEUSD,56.15,56.17,53.57,53.98,21280.279
2023-09-11 02:00:00,COINBASE:AAVEUSD,53.98,54.18,51.36,52.1,21546.597
2023-09-12 02:00:00,COINBASE:AAVEUSD,52.11,54.32,52.07,53.07,22554.655
2023-09-13 02:00:00,COINBASE:AAVEUSD,53.06,54.6,52.84,53.6,27546.441
2023-09-14 02:00:00,COINBASE:AAVEUSD,53.59,55.1,53.37,54.38,22934.852
2023-09-15 02:00:00,COINBASE:AAVEUSD,54.41,56.11,53.93,55.96,23005.562
2023-09-16 02:00:00,COINBASE:AAVEUSD,55.94,62.79,55.8,59.18,77880.918
2023-09-17 02:00:00,COINBASE:AAVEUSD,59.17,61.63,57.69,59.36,53231.416
2023-09-18 02:00:00,COINBASE:AAVEUSD,59.37,62.52,58.17,60.57,59285.059
2023-09-19 02:00:00,COINBASE:AAVEUSD,60.55,64.48,60.55,61.87,71511.154
2023-09-20 02:00:00,COINBASE:AAVEUSD,61.88,65.95,61.29,65.63,60884.498
2023-09-21 02:00:00,COINBASE:AAVEUSD,65.64,66.12,62.1,62.54,47201.289
2023-09-22 02:00:00,COINBASE:AAVEUSD,62.51,64.53,61.79,64.35,36121.999
2023-09-23 02:00:00,COINBASE:AAVEUSD,64.35,64.88,62.3,62.9,18407.374
2023-09-24 02:00:00,COINBASE:AAVEUSD,62.89,63.2,61.52,61.76,21852.321
2023-09-25 02:00:00,COINBASE:AAVEUSD,61.68,62.99,61.08,62.2,25802.588
2023-09-26 02:00:00,COINBASE:AAVEUSD,62.28,62.28,60.33,61.09,22319.681
2023-09-27 02:00:00,COINBASE:AAVEUSD,61.03,62.78,59.86,60.59,45582.486
2023-09-28 02:00:00,COINBASE:AAVEUSD,60.54,66.87,60.47,65.75,79066.809
2023-09-29 02:00:00,COINBASE:AAVEUSD,65.78,67.95,64.97,66.09,38631.521
2023-09-30 02:00:00,COINBASE:AAVEUSD,66.09,68.63,66.0,67.54,34834.34
2023-10-01 02:00:00,COINBASE:AAVEUSD,67.53,72.38,67.31,72.21,51284.057
2023-10-02 02:00:00,COINBASE:AAVEUSD,72.22,72.31,68.04,69.16,59238.837
2023-10-03 02:00:00,COINBASE:AAVEUSD,69.15,70.24,64.54,65.11,47375.461
2023-10-04 02:00:00,COINBASE:AAVEUSD,65.07,66.78,63.12,66.67,42657.191
2023-10-05 02:00:00,COINBASE:AAVEUSD,66.71,72.75,66.2,66.93,104575.444
2023-10-06 02:00:00,COINBASE:AAVEUSD,66.94,69.74,66.94,68.93,41527.963
2023-10-07 02:00:00,COINBASE:AAVEUSD,68.96,69.27,65.93,66.8,37829.722
2023-10-08 02:00:00,COINBASE:AAVEUSD,66.79,67.44,65.19,66.04,22081.195
2023-10-09 02:00:00,COINBASE:AAVEUSD,66.06,66.14,62.05,63.3,42900.833
2023-10-10 02:00:00,COINBASE:AAVEUSD,63.33,64.94,63.05,64.1,33802.959
2023-10-11 02:00:00,COINBASE:AAVEUSD,64.1,64.49,62.61,63.24,26343.09
2023-10-12 02:00:00,COINBASE:AAVEUSD,63.18,64.19,61.77,62.91,21725.138
2023-10-13 02:00:00,COINBASE:AAVEUSD,62.88,64.63,62.88,63.69,20116.444
2023-10-14 02:00:00,COINBASE:AAVEUSD,63.7,65.0,63.6,64.28,13089.247
2023-10-15 02:00:00,COINBASE:AAVEUSD,64.29,64.78,63.81,63.95,14259.389
2023-10-16 02:00:00,COINBASE:AAVEUSD,63.93,67.2,63.51,64.74,42267.352
2023-10-17 02:00:00,COINBASE:AAVEUSD,64.76,64.8,61.12,62.56,24222.608
2023-10-18 02:00:00,COINBASE:AAVEUSD,62.53,63.59,61.87,62.0,11208.21
2023-10-19 02:00:00,COINBASE:AAVEUSD,61.95,65.48,61.09,63.9,26517.456
2023-10-20 02:00:00,COINBASE:AAVEUSD,63.91,70.09,63.4,65.95,39648.543
2023-10-21 02:00:00,COINBASE:AAVEUSD,65.93,70.95,65.24,70.28,37994.371
2023-10-22 02:00:00,COINBASE:AAVEUSD,70.28,80.26,68.94,79.38,101790.723
2023-10-23 02:00:00,COINBASE:AAVEUSD,79.43,87.88,78.33,84.94,162789.788
2023-10-24 02:00:00,COINBASE:AAVEUSD,84.91,90.89,80.74,83.45,85536.782
2023-10-25 02:00:00,COINBASE:AAVEUSD,83.43,86.42,81.32,86.06,69155.377
2023-10-26 02:00:00,COINBASE:AAVEUSD,86.1,89.02,77.47,80.8,53104.712
2023-10-27 02:00:00,COINBASE:AAVEUSD,80.76,80.76,75.8,78.35,36735.287
2023-10-28 02:00:00,COINBASE:AAVEUSD,78.42,81.42,78.24,80.06,23593.894
2023-10-29 02:00:00,COINBASE:AAVEUSD,80.0,87.57,79.26,84.57,48535.554
2023-10-30 01:00:00,COINBASE:AAVEUSD,84.57,87.45,81.26,83.77,48432.317
2023-10-31 01:00:00,COINBASE:AAVEUSD,83.8,84.84,79.03,81.44,43312.733
2023-11-01 01:00:00,COINBASE:AAVEUSD,81.4,91.83,80.75,89.33,111108.556
2023-11-02 01:00:00,COINBASE:AAVEUSD,89.35,102.56,87.51,91.95,163984.565
2023-11-03 01:00:00,COINBASE:AAVEUSD,91.95,93.11,87.87,90.06,140448.074
2023-11-04 01:00:00,COINBASE:AAVEUSD,90.06,92.5,88.13,90.07,132905.78
2023-11-05 01:00:00,COINBASE:AAVEUSD,90.18,92.27,87.12,89.09,113398.834
2023-11-06 01:00:00,COINBASE:AAVEUSD,89.1,100.86,87.65,100.19,147584.321
2023-11-07 01:00:00,COINBASE:AAVEUSD,100.32,104.78,95.52,99.14,90456.296
2023-11-08 01:00:00,COINBASE:AAVEUSD,99.33,101.32,95.24,100.28,74133.97
2023-11-09 01:00:00,COINBASE:AAVEUSD,100.36,109.89,93.25,100.78,211619.248
2023-11-10 01:00:00,COINBASE:AAVEUSD,100.83,100.96,95.51,100.31,74207.695
2023-11-11 01:00:00,COINBASE:AAVEUSD,100.31,100.57,94.14,96.9,95767.642
2023-11-12 01:00:00,COINBASE:AAVEUSD,96.81,99.85,93.4,99.72,85167.653
2023-11-13 01:00:00,COINBASE:AAVEUSD,99.71,104.63,92.46,93.0,112586.632
2023-11-14 01:00:00,COINBASE:AAVEUSD,92.99,95.44,85.85,90.79,91604.79
2023-11-15 01:00:00,COINBASE:AAVEUSD,90.81,95.82,90.07,95.55,75721.864
2023-11-16 01:00:00,COINBASE:AAVEUSD,95.51,98.19,90.07,91.0,96838.213
2023-11-17 01:00:00,COINBASE:AAVEUSD,90.95,93.49,85.0,88.78,74066.124
2023-11-18 01:00:00,COINBASE:AAVEUSD,88.78,88.96,82.85,88.16,50456.853
2023-11-19 01:00:00,COINBASE:AAVEUSD,87.96,91.79,86.09,91.53,35678.747
2023-11-20 01:00:00,COINBASE:AAVEUSD,91.62,93.24,88.86,90.2,64594.341
2023-11-21 01:00:00,COINBASE:AAVEUSD,90.2,92.63,83.55,84.53,76194.026
2023-11-22 01:00:00,COINBASE:AAVEUSD,84.44,96.2,84.27,95.44,92362.476
2023-11-23 01:00:00,COINBASE:AAVEUSD,95.42,100.71,94.95,95.96,70468.232
2023-11-24 01:00:00,COINBASE:AAVEUSD,96.02,99.95,95.66,99.23,51903.618
