datetime,symbol,open,high,low,close,volume
2024-02-29 01:00:00,COINBASE:AAVEUSD,104.53,114.96,103.16,105.85,83760.347
2024-03-01 01:00:00,COINBASE:AAVEUSD,105.85,110.74,105.83,110.74,31768.791
2024-03-02 01:00:00,COINBASE:AAVEUSD,110.65,118.66,109.82,116.1,58272.321
2024-03-03 01:00:00,COINBASE:AAVEUSD,116.14,119.0,105.15,112.6,54940.565
2024-03-04 01:00:00,COINBASE:AAVEUSD,112.69,117.0,110.26,114.34,66744.601
2024-03-05 01:00:00,COINBASE:AAVEUSD,114.35,119.37,96.98,106.12,85683.544
2024-03-06 01:00:00,COINBASE:AAVEUSD,106.15,128.16,102.17,128.0,155348.77
2024-03-07 01:00:00,COINBASE:AAVEUSD,128.05,134.27,120.71,134.16,103197.653
2024-03-08 01:00:00,COINBASE:AAVEUSD,134.19,138.33,127.91,132.81,110300.079
2024-03-09 01:00:00,COINBASE:AAVEUSD,132.62,135.45,128.92,131.47,31783.22
2024-03-10 01:00:00,COINBASE:AAVEUSD,131.54,133.83,122.08,126.87,65800.26
2024-03-11 01:00:00,COINBASE:AAVEUSD,126.87,138.52,120.27,136.68,89672.956
2024-03-12 01:00:00,COINBASE:AAVEUSD,136.72,138.7,123.85,135.37,67715.352
2024-03-13 01:00:00,COINBASE:AAVEUSD,135.36,153.79,133.88,142.73,75957.076
2024-03-14 01:00:00,COINBASE:AAVEUSD,142.67,145.78,131.84,139.36,57406.395
2024-03-15 01:00:00,COINBASE:AAVEUSD,139.36,141.51,121.91,129.08,97673.96
2024-03-16 01:00:00,COINBASE:AAVEUSD,129.13,130.31,116.08,118.87,48330.917
2024-03-17 01:00:00,COINBASE:AAVEUSD,118.91,135.0,113.3,126.74,86586.515
2024-03-18 01:00:00,COINBASE:AAVEUSD,126.76,133.32,118.84,123.29,36434.805
2024-03-19 01:00:00,COINBASE:AAVEUSD,123.27,124.66,107.0,109.31,98579.132
2024-03-20 01:00:00,COINBASE:AAVEUSD,109.26,120.94,105.0,120.1,69212.021
2024-03-21 01:00:00,COINBASE:AAVEUSD,120.07,124.94,116.24,123.32,50298.403
2024-03-22 01:00:00,COINBASE:AAVEUSD,123.21,125.21,114.7,119.01,51133.264
2024-03-23 01:00:00,COINBASE:AAVEUSD,118.96,124.76,118.13,121.37,33218.981
2024-03-24 01:00:00,COINBASE:AAVEUSD,121.37,125.71,120.0,124.84,33643.941
2024-03-25 01:00:00,COINBASE:AAVEUSD,124.85,130.32,123.89,127.0,79889.809
2024-03-26 01:00:00,COINBASE:AAVEUSD,127.0,132.06,124.78,130.92,64378.107
2024-03-27 01:00:00,COINBASE:AAVEUSD,130.93,132.49,123.57,124.87,94612.145
2024-03-28 01:00:00,COINBASE:AAVEUSD,124.86,128.42,122.28,127.64,24825.387
2024-03-29 01:00:00,COINBASE:AAVEUSD,127.77,130.46,124.43,127.39,25158.482
2024-03-30 01:00:00,COINBASE:AAVEUSD,127.36,129.13,123.26,123.99,14121.854
2024-03-31 01:00:00,COINBASE:AAVEUSD,123.96,128.46,123.48,128.35,17081.738
2024-04-01 02:00:00,COINBASE:AAVEUSD,128.28,131.97,121.02,129.32,73903.271
2024-04-02 02:00:00,COINBASE:AAVEUSD,129.46,129.88,112.78,115.54,56437.371
2024-04-03 02:00:00,COINBASE:AAVEUSD,115.51,119.1,111.58,114.49,26862.409
2024-04-04 02:00:00,COINBASE:AAVEUSD,114.46,119.73,112.12,116.38,14868.848
2024-04-05 02:00:00,COINBASE:AAVEUSD,116.31,116.7,109.5,113.64,18888.629
2024-04-06 02:00:00,COINBASE:AAVEUSD,113.63,121.68,113.18,118.6,46111.571
2024-04-07 02:00:00,COINBASE:AAVEUSD,118.61,122.95,118.31,122.8,13584.937
2024-04-08 02:00:00,COINBASE:AAVEUSD,122.75,129.85,121.31,129.18,30557.577
2024-04-09 02:00:00,COINBASE:AAVEUSD,129.21,134.48,125.08,126.5,50549.235
2024-04-10 02:00:00,COINBASE:AAVEUSD,126.48,129.47,122.14,128.48,60295.061
2024-04-11 02:00:00,COINBASE:AAVEUSD,128.44,132.63,115.5,117.61,54510.351
2024-04-12 02:00:00,COINBASE:AAVEUSD,117.57,120.08,92.4,100.08,112351.52
2024-04-13 02:00:00,COINBASE:AAVEUSD,99.88,100.1,72.98,82.71,172800.676
2024-04-14 02:00:00,COINBASE:AAVEUSD,82.58,89.5,79.95,87.92,117310.655
2024-04-15 02:00:00,COINBASE:AAVEUSD,87.86,91.7,80.98,84.96,56713.062
2024-04-16 02:00:00,COINBASE:AAVEUSD,84.95,89.39,80.9,86.77,42975.422
2024-04-17 02:00:00,COINBASE:AAVEUSD,86.68,87.63,81.12,83.66,27189.786
2024-04-18 02:00:00,COINBASE:AAVEUSD,83.66,86.79,82.0,85.46,27954.087
2024-04-19 02:00:00,COINBASE:AAVEUSD,85.4,88.84,78.73,85.85,38902.467
2024-04-20 02:00:00,COINBASE:AAVEUSD,85.87,92.54,84.8,91.81,29931.886
2024-04-21 02:00:00,COINBASE:AAVEUSD,91.82,93.27,89.09,91.04,13680.932
2024-04-22 02:00:00,COINBASE:AAVEUSD,91.04,97.52,90.4,96.48,47995.505
2024-04-23 02:00:00,COINBASE:AAVEUSD,96.49,97.66,93.64,94.62,16780.788
2024-04-24 02:00:00,COINBASE:AAVEUSD,94.59,97.15,89.81,90.74,20502.387
2024-04-25 02:00:00,COINBASE:AAVEUSD,90.59,91.93,88.0,91.51,16899.483
2024-04-26 02:00:00,COINBASE:AAVEUSD,91.46,91.58,88.2,89.59,20568.239
2024-04-27 02:00:00,COINBASE:AAVEUSD,89.62,93.05,86.21,91.83,21668.891
2024-04-28 02:00:00,COINBASE:AAVEUSD,91.75,93.18,89.92,90.24,10790.561
2024-04-29 02:00:00,COINBASE:AAVEUSD,90.22,91.8,86.46,89.3,21101.648
2024-04-30 02:00:00,COINBASE:AAVEUSD,89.03,90.38,80.61,83.26,24466.723
2024-05-01 02:00:00,COINBASE:AAVEUSD,83.35,84.45,78.2,83.54,35635.553
2024-05-02 02:00:00,COINBASE:AAVEUSD,83.57,86.05,80.92,84.94,22661.362
2024-05-03 02:00:00,COINBASE:AAVEUSD,84.91,89.33,83.59,88.94,39811.513
2024-05-04 02:00:00,COINBASE:AAVEUSD,88.92,89.99,87.8,89.04,21339.731
2024-05-05 02:00:00,COINBASE:AAVEUSD,89.07,90.48,87.35,90.03,24819.688
2024-05-06 02:00:00,COINBASE:AAVEUSD,89.96,92.86,87.8,87.91,37162.497
2024-05-07 02:00:00,COINBASE:AAVEUSD,87.92,91.47,86.14,87.98,42592.522
2024-05-08 02:00:00,COINBASE:AAVEUSD,87.94,89.23,85.49,86.22,30962.726
2024-05-09 02:00:00,COINBASE:AAVEUSD,86.21,90.65,84.95,90.13,18963.825
2024-05-10 02:00:00,COINBASE:AAVEUSD,90.07,90.73,83.59,83.74,16185.248
2024-05-11 02:00:00,COINBASE:AAVEUSD,83.77,84.56,82.08,82.28,11068.262
2024-05-12 02:00:00,COINBASE:AAVEUSD,82.21,84.3,82.14,83.06,12054.376
2024-05-13 02:00:00,COINBASE:AAVEUSD,82.98,85.95,80.17,82.77,21750.934
2024-05-14 02:00:00,COINBASE:AAVEUSD,82.72,82.88,80.06,80.42,16700.465
2024-05-15 02:00:00,COINBASE:AAVEUSD,80.4,86.86,79.96,86.09,20803.975
2024-05-16 02:00:00,COINBASE:AAVEUSD,86.18,86.83,83.97,85.95,13146.034
2024-05-17 02:00:00,COINBASE:AAVEUSD,85.94,89.43,84.94,88.09,14011.849
2024-05-18 02:00:00,COINBASE:AAVEUSD,88.16,90.06,86.37,88.27,14102.482
2024-05-19 02:00:00,COINBASE:AAVEUSD,88.13,88.75,84.5,85.36,8332.505
2024-05-20 02:00:00,COINBASE:AAVEUSD,85.32,98.08,84.17,98.04,48004.587
2024-05-21 02:00:00,COINBASE:AAVEUSD,98.11,99.99,95.29,97.15,44674.52
2024-05-22 02:00:00,COINBASE:AAVEUSD,97.09,97.85,92.91,94.31,18664.771
2024-05-23 02:00:00,COINBASE:AAVEUSD,94.34,99.98,91.08,97.83,65037.612
2024-05-24 02:00:00,COINBASE:AAVEUSD,97.82,105.12,95.39,99.45,68540.915
2024-05-25 02:00:00,COINBASE:AAVEUSD,99.47,108.51,99.29,105.12,69372.265
2024-05-26 02:00:00,COINBASE:AAVEUSD,105.06,112.8,103.69,109.41,80436.001
2024-05-27 02:00:00,COINBASE:AAVEUSD,109.49,114.65,107.15,108.55,65157.084
2024-05-28 02:00:00,COINBASE:AAVEUSD,108.58,109.03,103.69,106.27,52606.447
2024-05-29 02:00:00,COINBASE:AAVEUSD,106.25,107.55,101.32,103.71,33317.337
2024-05-30 02:00:00,COINBASE:AAVEUSD,103.71,107.28,102.02,102.83,30638.611
2024-05-31 02:00:00,COINBASE:AAVEUSD,102.78,105.88,100.0,103.72,23972.207
2024-06-01 02:00:00,COINBASE:AAVEUSD,103.75,105.31,103.5,104.0,10176.898
2024-06-02 02:00:00,COINBASE:AAVEUSD,103.96,105.19,101.96,103.17,12796.098
2024-06-03 02:00:00,COINBASE:AAVEUSD,102.98,105.47,98.29,101.06,15051.412
2024-06-04 02:00:00,COINBASE:AAVEUSD,101.03,104.25,99.46,103.05,56252.862
2024-06-05 02:00:00,COINBASE:AAVEUSD,103.07,105.47,102.16,104.45,14651.28
2024-06-06 02:00:00,COINBASE:AAVEUSD,104.45,104.45,101.0,102.34,14975.563
2024-06-07 02:00:00,COINBASE:AAVEUSD,102.33,104.78,88.73,97.44,60007.129
2024-06-08 02:00:00,COINBASE:AAVEUSD,97.44,98.06,91.0,92.9,21389.382
2024-06-09 02:00:00,COINBASE:AAVEUSD,92.78,94.2,91.94,93.43,7575.693
2024-06-10 02:00:00,COINBASE:AAVEUSD,93.37,94.17,90.43,90.78,17026.607
2024-06-11 02:00:00,COINBASE:AAVEUSD,90.81,91.03,84.83,87.72,40566.894
2024-06-12 02:00:00,COINBASE:AAVEUSD,87.75,93.69,86.74,89.97,35133.403
2024-06-13 02:00:00,COINBASE:AAVEUSD,89.91,89.96,83.02,83.74,40721.715
2024-06-14 02:00:00,COINBASE:AAVEUSD,83.77,86.14,80.72,83.67,32201.398
2024-06-15 02:00:00,COINBASE:AAVEUSD,83.72,87.12,83.42,85.88,10194.827
2024-06-16 02:00:00,COINBASE:AAVEUSD,85.82,86.83,84.23,85.68,14065.778
2024-06-17 02:00:00,COINBASE:AAVEUSD,85.7,87.94,81.47,84.94,47136.69
2024-06-18 02:00:00,COINBASE:AAVEUSD,84.98,85.54,75.37,82.02,42017.624
2024-06-19 02:00:00,COINBASE:AAVEUSD,82.0,88.84,81.47,87.31,43554.342
2024-06-20 02:00:00,COINBASE:AAVEUSD,87.1,90.09,84.62,84.71,21662.512
2024-06-21 02:00:00,COINBASE:AAVEUSD,84.8,86.65,81.75,81.85,19023.466
2024-06-22 02:00:00,COINBASE:AAVEUSD,81.88,82.3,79.64,81.64,14286.173
2024-06-23 02:00:00,COINBASE:AAVEUSD,81.7,82.79,80.09,80.7,13516.539
2024-06-24 02:00:00,COINBASE:AAVEUSD,80.67,90.39,76.84,86.25,56691.881
2024-06-25 02:00:00,COINBASE:AAVEUSD,86.26,95.29,86.13,92.08,67678.213
2024-06-26 02:00:00,COINBASE:AAVEUSD,92.14,97.05,90.0,94.39,58264.732
2024-06-27 02:00:00,COINBASE:AAVEUSD,94.36,96.42,90.9,93.44,83093.285
2024-06-28 02:00:00,COINBASE:AAVEUSD,93.23,96.84,92.81,93.43,33596.664
2024-06-29 02:00:00,COINBASE:AAVEUSD,93.48,97.29,93.46,96.48,25209.008
2024-06-30 02:00:00,COINBASE:AAVEUSD,96.48,97.93,94.34,97.28,21401.638
2024-07-01 02:00:00,COINBASE:AAVEUSD,97.28,99.87,96.22,98.24,28913.532
2024-07-02 02:00:00,COINBASE:AAVEUSD,98.18,99.48,88.56,91.42,31998.062
2024-07-03 02:00:00,COINBASE:AAVEUSD,91.44,92.3,83.74,84.24,61873.926
2024-07-04 02:00:00,COINBASE:AAVEUSD,84.17,85.9,78.81,79.56,50209.132
2024-07-05 02:00:00,COINBASE:AAVEUSD,79.48,80.41,71.04,79.7,93884.948
2024-07-06 02:00:00,COINBASE:AAVEUSD,79.75,83.64,78.53,83.2,20640.623
2024-07-07 02:00:00,COINBASE:AAVEUSD,83.2,83.41,77.98,78.27,14178.225
2024-07-08 02:00:00,COINBASE:AAVEUSD,78.35,84.13,75.48,82.02,35096.152
2024-07-09 02:00:00,COINBASE:AAVEUSD,81.98,87.22,81.3,85.28,63784.999
2024-07-10 02:00:00,COINBASE:AAVEUSD,85.31,91.15,83.81,91.14,49356.269
2024-07-11 02:00:00,COINBASE:AAVEUSD,91.12,95.99,88.51,92.79,72700.222
2024-07-12 02:00:00,COINBASE:AAVEUSD,92.79,98.45,91.9,97.49,66175.167
2024-07-13 02:00:00,COINBASE:AAVEUSD,97.55,101.5,95.66,99.33,37285.11
2024-07-14 02:00:00,COINBASE:AAVEUSD,99.4,105.17,99.2,104.74,50747.662
2024-07-15 02:00:00,COINBASE:AAVEUSD,104.77,106.73,101.23,104.09,55500.34
2024-07-16 02:00:00,COINBASE:AAVEUSD,104.1,106.77,99.28,100.72,58044.685
2024-07-17 02:00:00,COINBASE:AAVEUSD,100.71,103.64,97.2,98.25,41840.164
2024-07-18 02:00:00,COINBASE:AAVEUSD,98.23,100.45,95.47,98.54,22673.692
2024-07-19 02:00:00,COINBASE:AAVEUSD,98.53,101.37,95.69,100.79,15269.031
2024-07-20 02:00:00,COINBASE:AAVEUSD,100.8,100.9,98.58,99.01,8985.806
2024-07-21 02:00:00,COINBASE:AAVEUSD,98.98,100.21,94.4,98.39,15845.728
2024-07-22 02:00:00,COINBASE:AAVEUSD,98.53,99.64,93.56,94.15,14467.893
2024-07-23 02:00:00,COINBASE:AAVEUSD,94.22,96.33,91.66,94.53,13923.139
2024-07-24 02:00:00,COINBASE:AAVEUSD,94.32,94.79,89.4,89.92,10597.933
2024-07-25 02:00:00,COINBASE:AAVEUSD,89.96,97.06,85.76,92.8,80939.072
2024-07-26 02:00:00,COINBASE:AAVEUSD,92.78,103.2,92.68,97.76,51282.918
2024-07-27 02:00:00,COINBASE:AAVEUSD,97.74,102.97,97.12,101.04,34361.448
2024-07-28 02:00:00,COINBASE:AAVEUSD,101.04,101.15,98.0,98.66,13117.102
2024-07-29 02:00:00,COINBASE:AAVEUSD,98.76,106.37,98.75,104.81,36859.179
2024-07-30 02:00:00,COINBASE:AAVEUSD,104.71,106.7,102.23,105.11,47991.026
2024-07-31 02:00:00,COINBASE:AAVEUSD,105.13,112.25,104.09,107.5,82782.265
2024-08-01 02:00:00,COINBASE:AAVEUSD,107.56,117.35,103.69,116.76,128427.527
2024-08-02 02:00:00,COINBASE:AAVEUSD,116.83,117.88,106.71,110.4,148602.197
2024-08-03 02:00:00,COINBASE:AAVEUSD,110.4,116.82,103.02,105.55,94114.375
2024-08-04 02:00:00,COINBASE:AAVEUSD,105.49,111.98,96.76,97.03,145036.471
2024-08-05 02:00:00,COINBASE:AAVEUSD,96.86,99.05,76.31,95.64,213764.967
2024-08-06 02:00:00,COINBASE:AAVEUSD,95.5,107.84,95.4,103.7,156390.149
2024-08-07 02:00:00,COINBASE:AAVEUSD,103.71,106.54,96.65,98.34,120178.628
2024-08-08 02:00:00,COINBASE:AAVEUSD,98.37,103.89,95.28,101.51,131624.014
2024-08-09 02:00:00,COINBASE:AAVEUSD,101.53,101.56,93.62,96.26,71375.747
2024-08-10 02:00:00,COINBASE:AAVEUSD,96.19,97.12,92.57,93.4,37543.903
2024-08-11 02:00:00,COINBASE:AAVEUSD,93.37,96.17,90.88,91.19,49511.329
2024-08-12 02:00:00,COINBASE:AAVEUSD,91.17,97.14,90.2,95.68,51503.405
2024-08-13 02:00:00,COINBASE:AAVEUSD,95.65,98.89,93.76,97.8,33694.221
2024-08-14 02:00:00,COINBASE:AAVEUSD,97.75,107.84,96.29,106.07,77292.564
2024-08-15 02:00:00,COINBASE:AAVEUSD,105.93,112.2,104.21,107.86,114129.376
2024-08-16 02:00:00,COINBASE:AAVEUSD,107.89,114.94,105.11,112.73,116690.424
2024-08-17 02:00:00,COINBASE:AAVEUSD,112.75,116.69,109.51,110.88,55898.235
2024-08-18 02:00:00,COINBASE:AAVEUSD,110.85,113.5,109.16,111.39,47572.87
2024-08-19 02:00:00,COINBASE:AAVEUSD,111.37,122.37,107.61,118.08,116573.338
2024-08-20 02:00:00,COINBASE:AAVEUSD,118.02,132.25,117.69,128.49,149837.46
2024-08-21 02:00:00,COINBASE:AAVEUSD,128.46,143.83,127.77,140.21,160696.681
2024-08-22 02:00:00,COINBASE:AAVEUSD,140.21,141.98,133.23,135.81,59831.692
2024-08-23 02:00:00,COINBASE:AAVEUSD,135.82,148.62,131.37,143.33,113099.277
2024-08-24 02:00:00,COINBASE:AAVEUSD,143.38,143.38,135.43,137.17,67243.054
2024-08-25 02:00:00,COINBASE:AAVEUSD,137.07,139.97,133.5,135.51,34129.476
2024-08-26 02:00:00,COINBASE:AAVEUSD,135.69,136.83,127.9,128.82,49643.216
2024-08-27 02:00:00,COINBASE:AAVEUSD,128.8,131.69,117.25,119.9,66718.857
2024-08-28 02:00:00,COINBASE:AAVEUSD,119.88,128.91,118.34,125.41,91744.326
2024-08-29 02:00:00,COINBASE:AAVEUSD,125.3,128.35,121.67,123.14,53333.186
2024-08-30 02:00:00,COINBASE:AAVEUSD,123.07,132.04,118.39,131.28,81441.142
2024-08-31 02:00:00,COINBASE:AAVEUSD,131.21,134.2,128.19,129.63,44449.861
2024-09-01 02:00:00,COINBASE:AAVEUSD,129.58,130.08,120.1,120.48,42339.986
2024-09-02 02:00:00,COINBASE:AAVEUSD,120.43,135.34,117.79,135.08,76344.667
2024-09-03 02:00:00,COINBASE:AAVEUSD,135.14,135.27,118.61,118.78,81046.37
2024-09-04 02:00:00,COINBASE:AAVEUSD,118.8,139.0,116.2,135.24,183098.065
2024-09-05 02:00:00,COINBASE:AAVEUSD,135.23,137.43,127.37,128.93,76245.48
2024-09-06 02:00:00,COINBASE:AAVEUSD,128.96,130.72,119.52,126.61,81744.346
2024-09-07 02:00:00,COINBASE:AAVEUSD,126.66,130.79,123.95,124.92,42499.472
2024-09-08 02:00:00,COINBASE:AAVEUSD,124.94,127.5,123.25,125.93,33886.013
2024-09-09 02:00:00,COINBASE:AAVEUSD,125.93,142.19,124.17,140.16,99931.782
2024-09-10 02:00:00,COINBASE:AAVEUSD,140.25,153.35,136.27,150.66,140727.687
2024-09-11 02:00:00,COINBASE:AAVEUSD,150.58,158.43,144.99,149.9,178045.154
2024-09-12 02:00:00,COINBASE:AAVEUSD,149.84,151.94,141.91,144.91,72785.722
2024-09-13 02:00:00,COINBASE:AAVEUSD,144.95,146.57,139.32,144.4,67966.542
2024-09-14 02:00:00,COINBASE:AAVEUSD,144.29,144.29,137.52,140.13,48854.59
2024-09-15 02:00:00,COINBASE:AAVEUSD,140.05,149.99,139.93,143.53,77020.369
2024-09-16 02:00:00,COINBASE:AAVEUSD,143.55,143.8,138.05,140.25,57167.855
2024-09-17 02:00:00,COINBASE:AAVEUSD,140.25,147.56,136.72,140.57,87855.784
2024-09-18 02:00:00,COINBASE:AAVEUSD,140.58,141.79,134.17,141.68,79482.795
2024-09-19 02:00:00,COINBASE:AAVEUSD,141.8,152.82,141.4,150.48,111272.865
2024-09-20 02:00:00,COINBASE:AAVEUSD,150.56,157.36,147.65,153.42,51277.058
2024-09-21 02:00:00,COINBASE:AAVEUSD,153.52,154.72,149.89,154.6,19447.936
2024-09-22 02:00:00,COINBASE:AAVEUSD,154.64,162.99,154.33,162.38,104794.016
2024-09-23 02:00:00,COINBASE:AAVEUSD,162.02,178.73,158.45,172.0,148480.608
2024-09-24 02:00:00,COINBASE:AAVEUSD,172.0,173.6,163.2,166.1,72314.887
2024-09-25 02:00:00,COINBASE:AAVEUSD,166.16,173.78,164.19,165.1,56489.333
2024-09-26 02:00:00,COINBASE:AAVEUSD,165.07,170.0,163.0,165.15,42213.934
2024-09-27 02:00:00,COINBASE:AAVEUSD,165.25,173.98,163.49,170.45,47779.809
2024-09-28 02:00:00,COINBASE:AAVEUSD,170.38,171.15,161.89,163.99,23249.982
2024-09-29 02:00:00,COINBASE:AAVEUSD,163.83,165.05,158.84,161.62,33543.14
2024-09-30 02:00:00,COINBASE:AAVEUSD,161.69,161.69,154.69,156.62,30995.925
2024-10-01 02:00:00,COINBASE:AAVEUSD,156.58,164.27,143.19,144.62,65567.772
2024-10-02 02:00:00,COINBASE:AAVEUSD,144.67,150.11,136.82,139.11,44839.554
2024-10-03 02:00:00,COINBASE:AAVEUSD,139.17,146.55,134.75,143.73,52447.413
2024-10-04 02:00:00,COINBASE:AAVEUSD,143.51,152.9,141.53,151.34,59995.18
2024-10-05 02:00:00,COINBASE:AAVEUSD,151.36,151.88,146.13,148.53,13571.792
2024-10-06 02:00:00,COINBASE:AAVEUSD,148.43,150.58,146.28,149.95,12164.932
2024-10-07 02:00:00,COINBASE:AAVEUSD,149.94,154.69,145.49,146.74,28635.121
2024-10-08 02:00:00,COINBASE:AAVEUSD,146.71,147.67,141.64,143.16,31660.388
2024-10-09 02:00:00,COINBASE:AAVEUSD,143.14,144.03,138.32,139.35,36294.557
2024-10-10 02:00:00,COINBASE:AAVEUSD,139.38,145.04,136.2,140.48,53522.033
2024-10-11 02:00:00,COINBASE:AAVEUSD,140.5,145.76,140.18,143.78,42868.854
2024-10-12 02:00:00,COINBASE:AAVEUSD,143.84,157.02,143.21,154.75,88510.742
2024-10-13 02:00:00,COINBASE:AAVEUSD,154.74,155.93,150.62,154.66,45486.141
2024-10-14 02:00:00,COINBASE:AAVEUSD,154.76,165.39,153.05,162.94,71618.904
2024-10-15 02:00:00,COINBASE:AAVEUSD,162.92,165.77,152.68,156.75,43254.441
2024-10-16 02:00:00,COINBASE:AAVEUSD,156.73,159.89,153.57,156.06,28577.185
2024-10-17 02:00:00,COINBASE:AAVEUSD,156.06,157.66,150.12,152.94,18533.391
2024-10-18 02:00:00,COINBASE:AAVEUSD,153.13,159.15,152.0,159.01,24571.114
2024-10-19 02:00:00,COINBASE:AAVEUSD,158.97,159.87,155.77,158.22,17452.817
2024-10-20 02:00:00,COINBASE:AAVEUSD,158.26,160.56,156.03,158.89,18221.687
2024-10-21 02:00:00,COINBASE:AAVEUSD,158.92,159.81,151.41,153.17,23620.836
2024-10-22 02:00:00,COINBASE:AAVEUSD,153.19,155.13,150.0,152.49,11506.38
2024-10-23 02:00:00,COINBASE:AAVEUSD,152.68,152.85,143.73,149.55,26939.506
2024-10-24 02:00:00,COINBASE:AAVEUSD,149.56,152.99,145.76,147.46,15005.098
2024-10-25 02:00:00,COINBASE:AAVEUSD,147.63,149.57,131.88,137.81,42758.649
2024-10-26 02:00:00,COINBASE:AAVEUSD,137.79,143.64,136.35,142.57,23831.586
2024-10-27 02:00:00,COINBASE:AAVEUSD,142.58,147.94,141.69,147.93,17843.734
2024-10-28 01:00:00,COINBASE:AAVEUSD,147.94,159.99,146.21,151.53,54594.016
2024-10-29 01:00:00,COINBASE:AAVEUSD,151.55,155.24,149.16,151.36,33890.754
2024-10-30 01:00:00,COINBASE:AAVEUSD,151.33,158.31,148.66,156.17,50247.596
2024-10-31 01:00:00,COINBASE:AAVEUSD,156.2,157.68,140.66,143.28,37655.615
2024-11-01 01:00:00,COINBASE:AAVEUSD,143.16,146.98,140.08,141.33,18334.795
2024-11-02 01:00:00,COINBASE:AAVEUSD,141.54,143.74,136.94,138.39,13658.711
2024-11-03 01:00:00,COINBASE:AAVEUSD,138.4,138.62,128.67,132.85,27010.772
2024-11-04 01:00:00,COINBASE:AAVEUSD,132.85,134.76,125.62,128.18,36838.358
2024-11-05 01:00:00,COINBASE:AAVEUSD,128.27,136.86,127.81,135.79,58376.708
2024-11-06 01:00:00,COINBASE:AAVEUSD,135.84,176.41,135.84,173.79,170855.927
2024-11-07 01:00:00,COINBASE:AAVEUSD,173.77,190.88,173.33,183.68,117193.452
2024-11-08 01:00:00,COINBASE:AAVEUSD,183.68,185.38,176.16,182.04,49087.359
2024-11-09 01:00:00,COINBASE:AAVEUSD,182.13,199.69,181.14,195.64,66579.788
2024-11-10 01:00:00,COINBASE:AAVEUSD,195.39,198.69,181.37,190.17,66504.435
2024-11-11 01:00:00,COINBASE:AAVEUSD,190.26,195.39,183.3,193.61,60434.4
2024-11-12 01:00:00,COINBASE:AAVEUSD,193.58,196.93,172.64,179.46,88686.648
2024-11-13 01:00:00,COINBASE:AAVEUSD,179.42,188.02,167.46,173.46,86746.021
2024-11-14 01:00:00,COINBASE:AAVEUSD,173.46,176.93,155.54,158.14,56091.296
2024-11-15 01:00:00,COINBASE:AAVEUSD,158.17,166.57,150.71,164.43,88782.268
2024-11-16 01:00:00,COINBASE:AAVEUSD,164.47,175.71,163.15,169.05,53601.103
2024-11-17 01:00:00,COINBASE:AAVEUSD,168.95,172.41,159.53,162.03,36671.698
2024-11-18 01:00:00,COINBASE:AAVEUSD,161.99,172.96,161.37,170.86,69095.132
2024-11-19 01:00:00,COINBASE:AAVEUSD,171.02,173.52,158.72,162.15,50792.083
2024-11-20 01:00:00,COINBASE:AAVEUSD,162.11,168.07,153.43,156.83,64584.455
2024-11-21 01:00:00,COINBASE:AAVEUSD,156.89,170.78,152.02,169.39,61141.41
2024-11-22 01:00:00,COINBASE:AAVEUSD,169.4,173.67,161.55,173.66,57192.803
2024-11-23 01:00:00,COINBASE:AAVEUSD,173.6,184.41,170.01,174.7,98246.73
